date,sst,clim,thr,anom,mhw
1982-07-29,23.671803278688525,23.647876544396908,24.436629825489156,0.02392673429161718,False
1982-07-30,23.677704918032784,23.624422511738217,24.410475409836067,0.05328240629456715,False
1982-07-31,23.70639344262295,23.6020442606926,24.38490904283448,0.10434918193034903,False
1982-08-01,23.75901639344262,23.58050859734308,24.36055896351137,0.1785077960995416,False
1982-08-02,23.53049180327869,23.559938528596383,24.341051824431517,-0.02944672531769399,False
1982-08-03,23.374426229508195,23.54012459336891,24.32488894764675,-0.16569836386071302,False
1982-08-04,23.290983606557376,23.520678893642938,24.30931464833422,-0.22969528708556197,False
1982-08-05,23.559836065573773,23.501453439738473,24.293717080909577,0.05838262583529996,False
1982-08-06,23.64950819672131,23.482251526368927,24.278621364357488,0.16725667035238345,False
1982-08-07,23.92327868852459,23.46285039180808,24.263214701216288,0.4604282967165112,False
1982-08-08,23.83049180327869,23.44339796163646,24.247260708619784,0.3870938416422298,False
1982-08-09,24.158852459016394,23.424073922728073,24.231299841353785,0.7347785362883208,False
1982-08-10,24.56245901639344,23.405111693348076,24.21535589635114,1.1573473230453644,False
1982-08-11,24.7,23.386348108264023,24.19874722369117,1.3136518917359759,False
1982-08-12,24.66672131147541,23.367749723570984,24.18282284505553,1.2989715879044255,False
1982-08-13,24.15016393442623,23.348975017226735,24.166078265468013,0.8011889171994966,False
1982-08-14,24.115573770491803,23.330111629248588,24.147814383923855,0.7854621412432152,False
1982-08-15,24.08573770491803,23.311402448600226,24.127626652564786,0.774335256317805,False
1982-08-16,24.131803278688523,23.29283685079243,24.106752511898467,0.8389664278960929,True
1982-08-17,24.18606557377049,23.274309792798416,24.08612850343734,0.9117557809720758,True
1982-08-18,24.477377049180326,23.256173276925786,24.063635642517188,1.2212037722545404,True
1982-08-19,24.541147540983605,23.23849431918337,24.040512956107882,1.3026532218002345,True
1982-08-20,24.51344262295082,23.22114279762191,24.01795980962454,1.2922998253289109,True
1982-08-21,24.63360655737705,23.20400350944666,23.996564251718663,1.4296030479303887,True
1982-08-22,24.339180327868853,23.18715598609041,23.976344262295083,1.1520243417784428,True
1982-08-23,23.935245901639345,23.170649199557715,23.956799576943414,0.7645967020816293,False
1982-08-24,23.3344262295082,23.154722625514797,23.93855103120042,0.1797036039934028,False
1982-08-25,22.802131147540983,23.13938001378139,23.920294553146476,-0.33724886624040806,False
1982-08-26,22.651639344262296,23.12437636011089,23.90246589106292,-0.47273701584859396,False
