year,facility,state,emitter,baseline_t,covered_t,net_t,accus_surrendered,smcs_surrendered,smcs_issued,regime,baseline_mymp_cumulative,facility_id,sector
2018,Yarnima Power Station,WA,BHP BILLITON IRON ORE PTY. LTD.,333116.0,307802.0,307802.0,0.0,0.0,0.0,original,False,YARNIMA POWER STATION,Electricity
2018,Mt Morgans Gold Project,WA,MT MORGANS WA MINING PTY LTD,100000.0,100816.0,100000.0,816.0,0.0,0.0,original,False,MT MORGANS GOLD PROJECT,Other
2018,APU01 Pyrenees - AOA Facility,WA,BHP PETROLEUM PTY LTD,,201552.0,,0.0,0.0,0.0,original,False,APU01 PYRENEES AOA FACILITY,LNG / oil and gas
2018,ARC01 Mining Area C - MNG Facility,WA,BHP BILLITON IRON ORE PTY. LTD.,,370602.0,,0.0,0.0,0.0,original,False,ARC01 MINING AREA C MNG FACILITY,Metal ore mining
2018,Dongara Operations,WA,ADELAIDE BRIGHTON LTD.,,106316.0,,0.0,0.0,0.0,original,False,DONGARA OPERATIONS,Other manufacturing
2018,Eastern Ridge Mine,WA,BHP BILLITON IRON ORE PTY. LTD.,,94892.0,,0.0,0.0,0.0,original,False,EASTERN RIDGE MINE,Other
2018,Facility WA CTC,WA,CENTURION TRANSPORT CO. PTY LTD,,102688.0,,0.0,0.0,0.0,original,False,FACILITY WA CTC,Other
2018,Gorgon Operations,WA,CHEVRON AUSTRALIA PTY LTD,,8970457.0,,0.0,0.0,0.0,original,False,GORGON OPERATIONS,LNG / oil and gas
2018,Jimblebar Mine,WA,BHP BILLITON IRON ORE PTY. LTD.,,294288.0,,0.0,0.0,0.0,original,False,JIMBLEBAR MINE,Metal ore mining
2018,North West Shelf Project,WA,WOODSIDE ENERGY LTD.,,7387040.0,,0.0,0.0,0.0,original,False,NORTH WEST SHELF PROJECT,LNG / oil and gas
2018,Rail,WA,THE PILBARA INFRASTRUCTURE PTY LTD,,191558.0,,1470.0,0.0,0.0,original,False,RAIL,Transport
2018,Roy Hill Mine,WA,ROY HILL HOLDINGS PTY LTD,,412588.0,,0.0,0.0,0.0,original,False,ROY HILL MINE,Metal ore mining
2018,Solomon Mine,WA,FMG SOLOMON PTY LTD,,392995.0,,0.0,0.0,0.0,original,False,SOLOMON MINE,Metal ore mining
2018,Wheatstone Project LNG Plant and Associated Facilities,WA,BECHTEL (WESTERN AUSTRALIA) PTY LTD,,64378.0,,0.0,0.0,0.0,original,False,WHEATSTONE PROJECT LNG PLANT AND ASSOCIATED FACILITIES,Other
2018,AWR Rail Freight WA,WA,AUSTRALIA WESTERN RAILROAD PTY LTD,216451.0,109861.0,109861.0,0.0,0.0,0.0,original,False,AWR RAIL FREIGHT WA,Other
2018,Chandala Processing Plant,WA,TRONOX MANAGEMENT PTY LTD,374904.0,251592.0,251592.0,0.0,0.0,0.0,original,False,CHANDALA PROCESSING PLANT,Other manufacturing
2018,Christmas Creek Mine,WA,CHICHESTER METALS PTY LTD,556084.0,510900.0,510900.0,0.0,0.0,0.0,original,False,CHRISTMAS CREEK MINE,Metal ore mining
2018,Cloudbreak Mine,WA,CHICHESTER METALS PTY LTD,503395.0,401193.0,401193.0,0.0,0.0,0.0,original,False,CLOUDBREAK MINE,Metal ore mining
2018,Cockburn Operations,WA,ADELAIDE BRIGHTON LTD.,1839661.0,947905.0,947905.0,0.0,0.0,0.0,original,False,COCKBURN OPERATIONS,Other manufacturing
2018,CSBP Kwinana Facility,WA,CSBP LIMITED,1319204.0,722204.0,722204.0,0.0,0.0,0.0,original,False,CSBP KWINANA FACILITY,Other manufacturing
2018,DBNGP,WA,DBNGP (WA) TRANSMISSION PTY LIMITED,360901.0,249283.0,249283.0,0.0,0.0,0.0,original,False,DBNGP,Transport
2018,Granny Smith Mine Site,WA,GSM MINING COMPANY PTY LTD,117516.0,102701.0,116467.0,7271.0,0.0,0.0,original,False,GRANNY SMITH MINE SITE,Metal ore mining
2018,Kwinana Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,1309104.0,1258124.0,1258124.0,0.0,0.0,0.0,original,False,KWINANA ALUMINA REFINERY,Alumina and metals
2018,Kwinana Pigment Plant,WA,TRONOX MANAGEMENT PTY LTD,324572.0,311503.0,311503.0,0.0,0.0,0.0,original,False,KWINANA PIGMENT PLANT,Other manufacturing
2018,Kwinana Refinery,WA,BP REFINERY (KWINANA) PROPRIETARY LIMITED,739256.0,711680.0,711680.0,0.0,0.0,0.0,original,False,KWINANA REFINERY,Other
2018,Leinster Power Station,WA,TEC DESERT PTY LTD,173336.0,169412.0,169412.0,0.0,0.0,0.0,original,False,LEINSTER POWER STATION,Electricity
2018,Mt Keith Power Station,WA,TEC DESERT PTY LTD,233797.0,221404.0,221404.0,0.0,0.0,0.0,original,False,MT KEITH POWER STATION,Electricity
2018,Murrin Murrin Operations,WA,MURRIN MURRIN OPERATIONS PTY LTD,568485.0,502006.0,502006.0,0.0,0.0,0.0,original,False,MURRIN MURRIN OPERATIONS,Metal ore mining
2018,MWB01 Mt Whaleback Mine - MNG Facility,WA,BHP BILLITON IRON ORE PTY. LTD.,253714.0,258438.0,253714.0,4724.0,0.0,0.0,original,False,MWB01 MT WHALEBACK MINE MNG FACILITY,Other
2018,Newman Power Station,WA,ALINTA ENERGY TRANSMISSION (ROY HILL) PTY LTD,371903.0,191945.0,191945.0,0.0,0.0,0.0,original,False,NEWMAN POWER STATION,Electricity
2018,Newmont Goldcorp Boddington Operation,WA,NEWMONT BODDINGTON PTY LTD,208038.0,209503.0,208038.0,1465.0,0.0,0.0,original,False,NEWMONT GOLDCORP BODDINGTON OPERATION,Other
2018,Ningaloo Vision FPSO,WA,SANTOS LIMITED,547856.0,303614.0,303614.0,0.0,0.0,0.0,original,False,NINGALOO VISION FPSO,LNG / oil and gas
2018,NKS01 Nickel West Kalgoorlie Facility,WA,BHP BILLITON NICKEL WEST PTY LTD,166573.0,161434.0,161434.0,0.0,0.0,0.0,original,False,NKS01 NICKEL WEST KALGOORLIE FACILITY,Alumina and metals
2018,Pinjarra Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,1550868.0,1514832.0,1514832.0,0.0,0.0,0.0,original,False,PINJARRA ALUMINA REFINERY,Alumina and metals
2018,Pluto LNG,WA,WOODSIDE BURRUP PTY. LTD.,2385534.0,1747412.0,1747412.0,0.0,0.0,0.0,original,False,PLUTO LNG,LNG / oil and gas
2018,South West Synthetic Rutile Operations,WA,ILUKA RESOURCES LIMITED,323579.0,219421.0,219421.0,0.0,0.0,0.0,original,False,SOUTH WEST SYNTHETIC RUTILE OPERATIONS,Metal ore mining
2018,Sunrise Dam,WA,ANGLOGOLD ASHANTI AUSTRALIA LIMITED,146375.0,147500.0,146375.0,1125.0,0.0,0.0,original,False,SUNRISE DAM,Metal ore mining
2018,Telfer Gold Mine,WA,NEWCREST MINING LIMITED,632775.0,543934.0,543934.0,0.0,0.0,0.0,original,False,TELFER GOLD MINE,Metal ore mining
2018,Varanus Hub,WA,SANTOS LIMITED,620263.0,268850.0,268850.0,0.0,0.0,0.0,original,False,VARANUS HUB,LNG / oil and gas
2018,YAN01 Yandi/Marillana Creek Mine - MNG Facility,WA,BHP BILLITON IRON ORE PTY. LTD.,195783.0,198278.0,195783.0,2495.0,0.0,0.0,original,False,YAN01 YANDI MARILLANA CREEK MINE MNG FACILITY,Metal ore mining
2018,YPF AMMONIA PLANT,WA,YARA PILBARA FERTILISERS PTY LTD,1623773.0,992241.0,992241.0,0.0,0.0,0.0,original,False,YPF AMMONIA PLANT,Other manufacturing
2019,FLNG,WA,SHELL AUSTRALIA PTY LTD,2725687.0,1715913.0,1715913.0,0.0,0.0,0.0,original,False,FLNG,LNG / oil and gas
2019,APU01 Pyrenees - AOA Facility,WA,BHP PETROLEUM PTY LTD,588383.0,272811.0,272811.0,0.0,0.0,0.0,original,False,APU01 PYRENEES AOA FACILITY,LNG / oil and gas
2019,ARC01 Mining Area C - MNG Facility,WA,BHP IRON ORE PTY LTD,,419809.0,,0.0,0.0,0.0,original,False,ARC01 MINING AREA C MNG FACILITY,Metal ore mining
2019,ATCO Gas Australia Pty Ltd,WA,ATCO GAS AUSTRALIA GP PTY LTD,159142.0,107412.0,107412.0,0.0,0.0,0.0,original,False,ATCO GAS AUSTRALIA PTY LTD,Other
2019,AWR Rail Freight WA,WA,AUSTRALIA WESTERN RAILROAD PTY LTD,216451.0,119792.0,119792.0,0.0,0.0,0.0,original,False,AWR RAIL FREIGHT WA,Other
2019,Brockman 2 / Nammuldi Mines,WA,HAMERSLEY IRON PTY. LIMITED,316854.0,268256.0,268256.0,0.0,0.0,0.0,original,False,BROCKMAN 2 NAMMULDI MINES,Metal ore mining
2019,Brockman 4 Mine,WA,HAMERSLEY IRON PTY. LIMITED,144745.0,152565.0,144745.0,7820.0,0.0,0.0,original,False,BROCKMAN 4 MINE,Metal ore mining
2019,Chandala Processing Plant,WA,TRONOX MANAGEMENT PTY LTD,374904.0,272417.0,272417.0,0.0,0.0,0.0,original,False,CHANDALA PROCESSING PLANT,Other manufacturing
2019,Christmas Creek Mine,WA,CHICHESTER METALS PTY LTD,556084.0,546522.0,546522.0,0.0,0.0,0.0,original,False,CHRISTMAS CREEK MINE,Metal ore mining
2019,Cloudbreak Mine,WA,CHICHESTER METALS PTY LTD,503395.0,419050.0,419050.0,0.0,0.0,0.0,original,False,CLOUDBREAK MINE,Metal ore mining
2019,Cockburn Operations,WA,ADBRI LIMITED,1839661.0,979493.0,979493.0,0.0,0.0,0.0,original,False,COCKBURN OPERATIONS,Other manufacturing
2019,CSBP Kwinana Facility,WA,CSBP LIMITED,1319204.0,800136.0,800136.0,0.0,0.0,0.0,original,False,CSBP KWINANA FACILITY,Other manufacturing
2019,DBNGP,WA,DBNGP (WA) TRANSMISSION PTY LIMITED,360901.0,269997.0,269997.0,0.0,0.0,0.0,original,False,DBNGP,Transport
2019,Dongara Operations,WA,ADBRI LIMITED,,107932.0,,0.0,0.0,0.0,original,False,DONGARA OPERATIONS,Other manufacturing
2019,Facility WA CTC,WA,CENTURION TRANSPORT CO. PTY LTD,,103388.0,,0.0,0.0,0.0,original,False,FACILITY WA CTC,Other
2019,Fimiston,WA,KALGOORLIE CONSOLIDATED GOLD MINES PTY LTD,238394.0,137956.0,137956.0,0.0,0.0,0.0,original,False,FIMISTON,Other
2019,Fortescue Rail,WA,THE PILBARA INFRASTRUCTURE PTY LTD,271761.0,237434.0,237434.0,0.0,0.0,0.0,original,False,FORTESCUE RAIL,Other
2019,Goldfields Gas Transmission Pipeline,WA,GOLDFIELDS GAS TRANSMISSION PTY LTD,,113174.0,,0.0,0.0,0.0,original,False,GOLDFIELDS GAS TRANSMISSION PIPELINE,Transport
2019,Gorgon Operations,WA,CHEVRON AUSTRALIA PTY LTD,,6263348.0,,0.0,0.0,0.0,original,False,GORGON OPERATIONS,LNG / oil and gas
2019,Granny Smith Mine Site,WA,GSM MINING COMPANY PTY LTD,117516.0,109243.0,117516.0,152.0,0.0,0.0,original,False,GRANNY SMITH MINE SITE,Metal ore mining
2019,Gruyere Gold Mine,WA,GRUYERE MINING COMPANY PTY LTD,243279.0,149110.0,149110.0,0.0,0.0,0.0,original,False,GRUYERE GOLD MINE,Other
2019,Hope Downs 1 Mine,WA,HAMERSLEY HMS PTY LTD,152296.0,158056.0,152296.0,5760.0,0.0,0.0,original,False,HOPE DOWNS 1 MINE,Metal ore mining
2019,Hope Downs 4 Mine,WA,HAMERSLEY HMS PTY LTD,100000.0,103695.0,100000.0,3695.0,0.0,0.0,original,False,HOPE DOWNS 4 MINE,Metal ore mining
2019,Jimblebar Mine,WA,BHP IRON ORE PTY LTD,,309973.0,,0.0,0.0,0.0,original,False,JIMBLEBAR MINE,Metal ore mining
2019,Jundee Gold Mine,WA,NORTHERN STAR RESOURCES LTD,173116.0,116035.0,116035.0,0.0,0.0,0.0,original,False,JUNDEE GOLD MINE,Metal ore mining
2019,Kemerton Silicon Smelter,WA,SIMCOA OPERATIONS PTY. LTD.,103809.0,107847.0,103809.0,4038.0,0.0,0.0,original,False,KEMERTON SILICON SMELTER,Alumina and metals
2019,Kwinana Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,1309104.0,1272256.0,1272256.0,0.0,0.0,0.0,original,False,KWINANA ALUMINA REFINERY,Alumina and metals
2019,Kwinana Pigment Plant,WA,TRONOX MANAGEMENT PTY LTD,324572.0,315606.0,315606.0,0.0,0.0,0.0,original,False,KWINANA PIGMENT PLANT,Other manufacturing
2019,Kwinana Refinery,WA,BP REFINERY (KWINANA) PROPRIETARY LIMITED,739256.0,663005.0,663005.0,0.0,0.0,0.0,original,False,KWINANA REFINERY,Other
2019,Leinster Power Station,WA,TEC DESERT PTY LTD,173336.0,162075.0,162075.0,0.0,0.0,0.0,original,False,LEINSTER POWER STATION,Electricity
2019,Marandoo Mine,WA,HAMERSLEY IRON PTY. LIMITED,160856.0,143365.0,143365.0,0.0,0.0,0.0,original,False,MARANDOO MINE,Metal ore mining
2019,Mt Keith Power Station,WA,TEC DESERT PTY LTD,233797.0,199198.0,199198.0,0.0,0.0,0.0,original,False,MT KEITH POWER STATION,Electricity
2019,Mt Morgans Gold Project,WA,MT MORGANS WA MINING PTY LTD,100000.0,104336.0,100000.0,4336.0,0.0,0.0,original,False,MT MORGANS GOLD PROJECT,Other
2019,Murrin Murrin Operations,WA,MURRIN MURRIN OPERATIONS PTY LTD,568485.0,488332.0,488332.0,0.0,0.0,0.0,original,False,MURRIN MURRIN OPERATIONS,Metal ore mining
2019,Newman Operations,WA,BHP IRON ORE PTY LTD,,352174.0,,0.0,0.0,0.0,original,False,NEWMAN OPERATIONS,Metal ore mining
2019,Newman Power Station,WA,ALINTA ENERGY TRANSMISSION (ROY HILL) PTY LTD,604378.0,187289.0,187289.0,0.0,0.0,0.0,original,False,NEWMAN POWER STATION,Electricity
2019,Newmont Boddington Gold Operation,WA,NEWMONT BODDINGTON PTY LTD,340447.0,227833.0,227833.0,0.0,0.0,0.0,original,False,NEWMONT BODDINGTON GOLD OPERATION,Metal ore mining
2019,Ningaloo Vision FPSO,WA,SANTOS LIMITED,547856.0,263388.0,263388.0,0.0,0.0,0.0,original,False,NINGALOO VISION FPSO,LNG / oil and gas
2019,NKS01 Nickel West Kalgoorlie Facility,WA,BHP BILLITON NICKEL WEST PTY LTD,166573.0,153723.0,153723.0,0.0,0.0,0.0,original,False,NKS01 NICKEL WEST KALGOORLIE FACILITY,Alumina and metals
2019,NKW01 Nickel West Kwinana Facility,WA,BHP BILLITON NICKEL WEST PTY LTD,181233.0,156593.0,156593.0,0.0,0.0,0.0,original,False,NKW01 NICKEL WEST KWINANA FACILITY,Alumina and metals
2019,NMK01 Nickel West Mt Keith Facility,WA,BHP BILLITON NICKEL WEST PTY LTD,152368.0,122829.0,122829.0,0.0,0.0,0.0,original,False,NMK01 NICKEL WEST MT KEITH FACILITY,Metal ore mining
2019,North West Shelf Project,WA,WOODSIDE ENERGY LTD.,7570929.0,6878006.0,6878006.0,0.0,0.0,0.0,original,False,NORTH WEST SHELF PROJECT,LNG / oil and gas
2019,Paraburdoo Mine,WA,HAMERSLEY IRON PTY. LIMITED,120836.0,113335.0,113335.0,0.0,0.0,0.0,original,False,PARABURDOO MINE,Metal ore mining
2019,Pilbara Rail Operations,WA,PILBARA IRON PTY LTD,705421.0,631384.0,631384.0,0.0,0.0,0.0,original,False,PILBARA RAIL OPERATIONS,Transport
2019,Pinjarra Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,1550868.0,1505129.0,1505129.0,0.0,0.0,0.0,original,False,PINJARRA ALUMINA REFINERY,Alumina and metals
2019,Pluto LNG,WA,WOODSIDE BURRUP PTY. LTD.,2385534.0,1862948.0,1862948.0,0.0,0.0,0.0,original,False,PLUTO LNG,LNG / oil and gas
2019,PRL03 Rail - IOR Facility,WA,BHP IRON ORE PTY LTD,576806.0,537676.0,537676.0,0.0,0.0,0.0,original,False,PRL03 RAIL IOR FACILITY,Transport
2019,Roy Hill Mine,WA,ROY HILL HOLDINGS PTY LTD,,428087.0,,0.0,0.0,0.0,original,False,ROY HILL MINE,Metal ore mining
2019,Sino Iron Project - Cape Preston,WA,CITIC PACIFIC MINING MANAGEMENT PTY LTD,1679069.0,1305831.0,1305831.0,0.0,0.0,0.0,original,False,SINO IRON PROJECT CAPE PRESTON,Metal ore mining
2019,Solomon Mine,WA,FMG SOLOMON PTY LTD,,447213.0,,0.0,0.0,0.0,original,False,SOLOMON MINE,Metal ore mining
2019,Solomon Power Station,WA,FMG SOLOMON PTY LTD,345831.0,185244.0,185244.0,0.0,0.0,0.0,original,False,SOLOMON POWER STATION,Electricity
2019,South West Synthetic Rutile Operations,WA,ILUKA RESOURCES LIMITED,323579.0,246459.0,246459.0,0.0,0.0,0.0,original,False,SOUTH WEST SYNTHETIC RUTILE OPERATIONS,Metal ore mining
2019,Sunrise Dam,WA,ANGLOGOLD ASHANTI AUSTRALIA LIMITED,171958.0,151592.0,151592.0,0.0,0.0,0.0,original,False,SUNRISE DAM,Metal ore mining
2019,Telfer Gold Mine,WA,NEWCREST MINING LIMITED,632775.0,493272.0,493272.0,0.0,0.0,0.0,original,False,TELFER GOLD MINE,Metal ore mining
2019,Tom Price Mine / WTS,WA,HAMERSLEY IRON PTY. LIMITED,188447.0,193230.0,188447.0,4783.0,0.0,0.0,original,False,TOM PRICE MINE WTS,Metal ore mining
2019,Tropicana Gold Mine,WA,ANGLOGOLD ASHANTI AUSTRALIA LIMITED,323180.0,306129.0,306129.0,0.0,0.0,0.0,original,False,TROPICANA GOLD MINE,Metal ore mining
2019,Varanus Hub,WA,SANTOS LIMITED,620263.0,247931.0,247931.0,0.0,0.0,0.0,original,False,VARANUS HUB,LNG / oil and gas
2019,Vincent Project Venture,WA,WOODSIDE ENERGY LTD.,598755.0,453252.0,453252.0,0.0,0.0,0.0,original,False,VINCENT PROJECT VENTURE,LNG / oil and gas
2019,Wagerup Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,1481761.0,1471583.0,1471583.0,0.0,0.0,0.0,original,False,WAGERUP ALUMINA REFINERY,Alumina and metals
2019,West Angelas Mine,WA,ROBE RIVER MINING CO. PTY. LTD.,244656.0,277921.0,244656.0,33265.0,0.0,0.0,original,False,WEST ANGELAS MINE,Metal ore mining
2019,Wheatstone Operations,WA,CHEVRON AUSTRALIA PTY LTD,4093724.0,3848864.0,3848864.0,0.0,0.0,0.0,original,False,WHEATSTONE OPERATIONS,LNG / oil and gas
2019,WOR01 Worsley Alumina Refinery/Mine,WA,SOUTH32 WORSLEY ALUMINA PTY LTD,3718777.0,3719046.0,3718777.0,269.0,0.0,0.0,original,False,WOR01 WORSLEY ALUMINA REFINERY MINE,Other
2019,YAN01 Yandi/Marillana Creek Mine - MNG Facility,WA,BHP IRON ORE PTY LTD,385559.0,215307.0,215307.0,0.0,0.0,0.0,original,False,YAN01 YANDI MARILLANA CREEK MINE MNG FACILITY,Metal ore mining
2019,Yandicoogina Mine,WA,HAMERSLEY IRON - YANDI PTY LIMITED,142111.0,157330.0,142111.0,15219.0,0.0,0.0,original,False,YANDICOOGINA MINE,Metal ore mining
2019,Yarnima Power Station,WA,BHP IRON ORE PTY LTD,333116.0,315226.0,315226.0,0.0,0.0,0.0,original,False,YARNIMA POWER STATION,Electricity
2019,YPF AMMONIA PLANT,WA,YARA PILBARA FERTILISERS PTY LTD,1623773.0,1059896.0,1059896.0,0.0,0.0,0.0,original,False,YPF AMMONIA PLANT,Other manufacturing
2020,APU01 Pyrenees - AOA Facility,WA,BHP PETROLEUM PTY LTD,399596.0,188815.0,188815.0,0.0,0.0,0.0,original,False,APU01 PYRENEES AOA FACILITY,LNG / oil and gas
2020,ATCO Gas Australia Pty Ltd,WA,ATCO GAS AUSTRALIA GP PTY LTD,187220.0,114623.0,114623.0,0.0,0.0,0.0,original,False,ATCO GAS AUSTRALIA PTY LTD,Other
2020,Dongara Operations,WA,ADBRI LIMITED,,100087.0,,10383.0,0.0,0.0,original,False,DONGARA OPERATIONS,Other manufacturing
2020,CTC WA Facility,WA,CENTURION TRANSPORT CO. PTY LTD,,104196.0,,3468.0,0.0,0.0,original,False,CTC WA FACILITY,Transport
2020,Jimblebar Mine,WA,BHP IRON ORE PTY LTD,,305260.0,,0.0,0.0,0.0,original,False,JIMBLEBAR MINE,Metal ore mining
2020,Solomon Mine,WA,FMG SOLOMON PTY LTD,,436846.0,,8411.0,0.0,0.0,original,False,SOLOMON MINE,Metal ore mining
2020,Roy Hill Mine,WA,ROY HILL HOLDINGS PTY LTD,,430818.0,,0.0,0.0,0.0,original,False,ROY HILL MINE,Metal ore mining
2020,ARC01 Mining Area C - MNG Facility,WA,BHP IRON ORE PTY LTD,,406944.0,,0.0,0.0,0.0,original,False,ARC01 MINING AREA C MNG FACILITY,Metal ore mining
2020,Goldfields Gas Transmission Pipeline,WA,GOLDFIELDS GAS TRANSMISSION PTY LTD,,121535.0,,0.0,0.0,0.0,original,False,GOLDFIELDS GAS TRANSMISSION PIPELINE,Transport
2020,Mesa A Mine,WA,ROBE RIVER MINING CO. PTY. LTD.,,114654.0,,0.0,0.0,0.0,original,False,MESA A MINE,Metal ore mining
2020,Newman Operations,WA,BHP IRON ORE PTY LTD,,349146.0,,0.0,0.0,0.0,original,False,NEWMAN OPERATIONS,Metal ore mining
2020,North West Shelf Project,WA,WOODSIDE ENERGY LTD.,,6784581.0,,0.0,0.0,0.0,original,False,NORTH WEST SHELF PROJECT,LNG / oil and gas
2020,Pluto LNG,WA,WOODSIDE BURRUP PTY. LTD.,,1945741.0,,0.0,0.0,0.0,original,False,PLUTO LNG,LNG / oil and gas
2020,Vincent Project Venture,WA,WOODSIDE ENERGY LTD.,,353008.0,,0.0,0.0,0.0,original,False,VINCENT PROJECT VENTURE,LNG / oil and gas
2020,Western Australia,WA,ALLIANCE AVIATION SERVICES LIMITED,,103394.0,,0.0,0.0,0.0,original,False,WESTERN AUSTRALIA,Transport
2020,Gorgon Operations,WA,CHEVRON AUSTRALIA PTY LTD,8365831.0,5460144.0,5460144.0,0.0,0.0,0.0,original,False,GORGON OPERATIONS,LNG / oil and gas
2020,Wheatstone Operations,WA,CHEVRON AUSTRALIA PTY LTD,4343119.0,4025254.0,4025254.0,0.0,0.0,0.0,original,False,WHEATSTONE OPERATIONS,LNG / oil and gas
2020,WOR01 Worsley Alumina Refinery/Mine,WA,SOUTH32 WORSLEY ALUMINA PTY LTD,3718777.0,3657800.0,3657800.0,0.0,0.0,0.0,original,False,WOR01 WORSLEY ALUMINA REFINERY MINE,Other
2020,Pinjarra Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,3056433.0,1576697.0,1576697.0,0.0,0.0,0.0,original,False,PINJARRA ALUMINA REFINERY,Alumina and metals
2020,FLNG,WA,SHELL AUSTRALIA PTY LTD,2263910.0,1506548.0,1506548.0,0.0,0.0,0.0,original,False,FLNG,LNG / oil and gas
2020,Wagerup Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,1894645.0,1415989.0,1415989.0,0.0,0.0,0.0,original,False,WAGERUP ALUMINA REFINERY,Alumina and metals
2020,Cockburn Operations,WA,ADBRI LIMITED,1839526.0,1044918.0,1044918.0,0.0,0.0,0.0,original,False,COCKBURN OPERATIONS,Other manufacturing
2020,Sino Iron Project - Cape Preston,WA,CITIC PACIFIC MINING MANAGEMENT PTY LTD,1639229.0,1241225.0,1241225.0,0.0,0.0,0.0,original,False,SINO IRON PROJECT CAPE PRESTON,Metal ore mining
2020,YPF AMMONIA PLANT,WA,YARA PILBARA FERTILISERS PTY LTD,1512283.0,1456927.0,1456927.0,0.0,0.0,0.0,original,False,YPF AMMONIA PLANT,Other manufacturing
2020,Kwinana Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,1323436.0,1292269.0,1292269.0,0.0,0.0,0.0,original,False,KWINANA ALUMINA REFINERY,Alumina and metals
2020,CSBP Kwinana Facility,WA,CSBP LIMITED,1219470.0,697197.0,697197.0,0.0,0.0,0.0,original,False,CSBP KWINANA FACILITY,Other manufacturing
2020,Kwinana Refinery,WA,BP REFINERY (KWINANA) PROPRIETARY LIMITED,739256.0,413542.0,413542.0,0.0,0.0,0.0,original,False,KWINANA REFINERY,Other
2020,Pilbara Rail Operations,WA,PILBARA IRON PTY LTD,666720.0,656605.0,656605.0,0.0,0.0,0.0,original,False,PILBARA RAIL OPERATIONS,Transport
2020,Telfer Gold Mine,WA,NEWCREST MINING LIMITED,626808.0,500048.0,500048.0,0.0,0.0,0.0,original,False,TELFER GOLD MINE,Metal ore mining
2020,Murrin Murrin Operations,WA,MURRIN MURRIN OPERATIONS PTY LTD,617082.0,486498.0,486498.0,0.0,0.0,0.0,original,False,MURRIN MURRIN OPERATIONS,Metal ore mining
2020,Newman Power Station,WA,ALINTA ENERGY TRANSMISSION (ROY HILL) PTY LTD,604378.0,202430.0,202430.0,0.0,0.0,0.0,original,False,NEWMAN POWER STATION,Electricity
2020,Christmas Creek Mine,WA,CHICHESTER METALS PTY LTD,596884.0,574485.0,574485.0,0.0,0.0,0.0,original,False,CHRISTMAS CREEK MINE,Metal ore mining
2020,PRL03 Rail - IOR Facility,WA,BHP IRON ORE PTY LTD,585410.0,548215.0,548215.0,0.0,0.0,0.0,original,False,PRL03 RAIL IOR FACILITY,Transport
2020,Varanus Hub,WA,SANTOS LIMITED,463700.0,301925.0,301925.0,0.0,0.0,0.0,original,False,VARANUS HUB,LNG / oil and gas
2020,Cloudbreak Mine,WA,CHICHESTER METALS PTY LTD,405681.0,422427.0,405681.0,16746.0,0.0,0.0,original,False,CLOUDBREAK MINE,Metal ore mining
2020,Yarnima Power Station,WA,BHP IRON ORE PTY LTD,402910.0,343639.0,343639.0,0.0,0.0,0.0,original,False,YARNIMA POWER STATION,Electricity
2020,Brockman 4 Mine,WA,HAMERSLEY IRON PTY. LIMITED,395901.0,165655.0,165655.0,0.0,0.0,0.0,original,False,BROCKMAN 4 MINE,Metal ore mining
2020,YAN01 Yandi/Marillana Creek Mine - MNG Facility,WA,BHP IRON ORE PTY LTD,379160.0,190343.0,190343.0,0.0,0.0,0.0,original,False,YAN01 YANDI MARILLANA CREEK MINE MNG FACILITY,Metal ore mining
2020,Chandala Processing Plant,WA,TRONOX MANAGEMENT PTY LTD,374904.0,206709.0,206709.0,0.0,0.0,0.0,original,False,CHANDALA PROCESSING PLANT,Other manufacturing
2020,Newmont Boddington Gold Operation,WA,NEWMONT BODDINGTON PTY LTD,354726.0,219576.0,219576.0,0.0,0.0,0.0,original,False,NEWMONT BODDINGTON GOLD OPERATION,Metal ore mining
2020,Solomon Power Station,WA,FMG SOLOMON PTY LTD,345831.0,183646.0,183646.0,0.0,0.0,0.0,original,False,SOLOMON POWER STATION,Electricity
2020,West Angelas Mine,WA,ROBE RIVER MINING CO. PTY. LTD.,331789.0,287475.0,287475.0,0.0,0.0,0.0,original,False,WEST ANGELAS MINE,Metal ore mining
2020,Ravensthorpe Nickel Operation,WA,FQM AUSTRALIA NICKEL PTY LTD,324093.0,175361.0,175361.0,0.0,0.0,0.0,original,False,RAVENSTHORPE NICKEL OPERATION,Metal ore mining
2020,South West Synthetic Rutile Operations,WA,ILUKA RESOURCES LIMITED,323579.0,212351.0,212351.0,0.0,0.0,0.0,original,False,SOUTH WEST SYNTHETIC RUTILE OPERATIONS,Metal ore mining
2020,Tropicana Gold Mine,WA,ANGLOGOLD ASHANTI AUSTRALIA LIMITED,323180.0,294418.0,294418.0,0.0,0.0,0.0,original,False,TROPICANA GOLD MINE,Metal ore mining
