station,station_name,water_year,total_ML,baseline_ML,anom_pct
616019,Brockman River - Yalliawirra,1993,48417.72320897723,45813.822759582574,5.6836567929708925
616019,Brockman River - Yalliawirra,1994,33595.72787721903,45813.822759582574,-26.66901416736276
616019,Brockman River - Yalliawirra,1995,97412.07622605706,45813.822759582574,112.62595076871649
616019,Brockman River - Yalliawirra,1996,74255.2141037252,45813.822759582574,62.08037144901586
616019,Brockman River - Yalliawirra,1997,27119.658463325104,45813.822759582574,-40.80463748759611
616019,Brockman River - Yalliawirra,1998,41104.87529766637,45813.822759582574,-10.278442570984247
616019,Brockman River - Yalliawirra,1999,94865.45297246498,45813.822759582574,107.06731562282172
616019,Brockman River - Yalliawirra,2000,44247.13623441564,45813.822759582574,-3.419680853502327
616019,Brockman River - Yalliawirra,2001,18551.772405044714,45813.822759582574,-59.506168034920506
616019,Brockman River - Yalliawirra,2002,20131.240418593112,45813.822759582574,-56.05858842158638
616019,Brockman River - Yalliawirra,2003,54073.6892157934,45813.822759582574,18.029201578650557
616019,Brockman River - Yalliawirra,2004,26450.754061986376,45813.822759582574,-42.26468679378246
616019,Brockman River - Yalliawirra,2005,59432.26837821761,45813.822759582574,29.725626019248864
616019,Brockman River - Yalliawirra,2006,13712.885825172893,45813.822759582574,-70.06823487065449
616019,Brockman River - Yalliawirra,2007,18752.910282381905,45813.822759582574,-59.06713486715211
616019,Brockman River - Yalliawirra,2008,22754.06797109095,45813.822759582574,-50.3336185445655
616019,Brockman River - Yalliawirra,2009,41496.17832450237,45813.822759582574,-9.424326928005833
616019,Brockman River - Yalliawirra,2010,5729.578322757126,45813.822759582574,-87.4937781271293
616019,Brockman River - Yalliawirra,2011,20062.46647084864,45813.822759582574,-56.20870457344162
616019,Brockman River - Yalliawirra,2012,5912.399520540172,45813.822759582574,-87.09472564302983
616019,Brockman River - Yalliawirra,2013,32522.128537121378,45813.822759582574,-29.012410276723877
616019,Brockman River - Yalliawirra,2014,27934.837102770998,45813.822759582574,-39.02530847651639
616019,Brockman River - Yalliawirra,2015,9232.03849086241,45813.822759582574,-79.84879249367725
616019,Brockman River - Yalliawirra,2016,46741.66100765786,45813.822759582574,2.025236472722014
616019,Brockman River - Yalliawirra,2017,43528.704308374494,45813.822759582574,-4.987836232745102
616019,Brockman River - Yalliawirra,2018,84947.18570591908,45813.822759582574,85.41824407820506
616019,Brockman River - Yalliawirra,2019,21938.404216088857,45813.822759582574,-52.114006440337604
616019,Brockman River - Yalliawirra,2020,7707.743999997411,45813.822759582574,-83.17594224685118
616019,Brockman River - Yalliawirra,2021,80174.18880002633,45813.822759582574,74.99999775342219
616019,Brockman River - Yalliawirra,2022,59559.40800001438,45813.822759582574,30.003139691190107
616041,Wungong Brook - Vardi Rd,1981,17143.664364230903,12346.298459114727,38.85671418849017
616041,Wungong Brook - Vardi Rd,1982,7246.406902277196,12346.298459114727,-41.30704902142153
616041,Wungong Brook - Vardi Rd,1983,17903.629571119473,12346.298459114727,45.012123515465596
616041,Wungong Brook - Vardi Rd,1984,14489.790184881704,12346.298459114727,17.36141186660307
616041,Wungong Brook - Vardi Rd,1985,8501.38184379176,12346.298459114727,-31.14226201525555
616041,Wungong Brook - Vardi Rd,1986,8970.820394920222,12346.298459114727,-27.340000530300955
616041,Wungong Brook - Vardi Rd,1987,7963.523098978764,12346.298459114727,-35.49869926318161
616041,Wungong Brook - Vardi Rd,1988,20320.88391397705,12346.298459114727,64.5909013237489
616041,Wungong Brook - Vardi Rd,1989,10618.002002263805,12346.298459114727,-13.998498923173175
616041,Wungong Brook - Vardi Rd,1990,12478.046434410164,12346.298459114727,1.0671050576958496
616041,Wungong Brook - Vardi Rd,1991,18762.510335806932,12346.298459114727,51.96870866146443
616041,Wungong Brook - Vardi Rd,1992,17194.893120362703,12346.298459114727,39.27164629386124
616041,Wungong Brook - Vardi Rd,1993,8675.024002013053,12346.298459114727,-29.735831101598986
616041,Wungong Brook - Vardi Rd,1994,8474.687601559632,12346.298459114727,-31.358474528832215
616041,Wungong Brook - Vardi Rd,1995,11650.870481700553,12346.298459114727,-5.632683996074716
616041,Wungong Brook - Vardi Rd,1996,18008.419589987694,12346.298459114727,45.860880081777644
616041,Wungong Brook - Vardi Rd,1997,8987.493497674444,12346.298459114727,-27.204955173917934
616041,Wungong Brook - Vardi Rd,1998,7179.714491259898,12346.298459114727,-41.84723044695691
616041,Wungong Brook - Vardi Rd,1999,10009.908891963885,12346.298459114727,-18.923805988393127
616041,Wungong Brook - Vardi Rd,2000,14802.778015348875,12346.298459114727,19.896486095560384
616041,Wungong Brook - Vardi Rd,2001,3376.0873349259764,12346.298459114727,-72.65506462438091
616041,Wungong Brook - Vardi Rd,2002,6774.981401082078,12346.298459114727,-45.12540399442224
616041,Wungong Brook - Vardi Rd,2003,10037.812582065319,12346.298459114727,-18.697797438593067
616041,Wungong Brook - Vardi Rd,2004,5872.733291410012,12346.298459114727,-52.43324701036664
616041,Wungong Brook - Vardi Rd,2005,6643.583529116719,12346.298459114727,-46.189673357425974
616041,Wungong Brook - Vardi Rd,2006,1807.001504213488,12346.298459114727,-85.36402217881378
616041,Wungong Brook - Vardi Rd,2007,6338.197942397856,12346.298459114727,-48.66317250156346
616041,Wungong Brook - Vardi Rd,2008,3893.126298577562,12346.298459114727,-68.46725914273165
616041,Wungong Brook - Vardi Rd,2009,7831.17494654694,12346.298459114727,-36.570665511771026
616041,Wungong Brook - Vardi Rd,2010,207.59308766185035,12346.298459114727,-98.31858035548628
616041,Wungong Brook - Vardi Rd,2011,3509.5585460946795,12346.298459114727,-71.57400205643233
616041,Wungong Brook - Vardi Rd,2012,1043.839899383803,12346.298459114727,-91.54532103010047
616041,Wungong Brook - Vardi Rd,2013,3016.7949289386324,12346.298459114727,-75.56518709693539
616041,Wungong Brook - Vardi Rd,2014,1610.7253930323202,12346.298459114727,-86.95377891303775
616041,Wungong Brook - Vardi Rd,2015,61.16350647717492,12346.298459114727,-99.50460045430037
616041,Wungong Brook - Vardi Rd,2016,785.7091686578445,12346.298459114727,-93.63607504500435
616041,Wungong Brook - Vardi Rd,2017,1834.333589784257,12346.298459114727,-85.14264339341278
616041,Wungong Brook - Vardi Rd,2018,3455.5513763285276,12346.298459114727,-72.01143818309814
616041,Wungong Brook - Vardi Rd,2019,886.3267698591274,12346.298459114727,-92.82111336612967
616041,Wungong Brook - Vardi Rd,2020,601.7759999998987,12346.298459114727,-95.12585896094522
616041,Wungong Brook - Vardi Rd,2021,3309.8976000007306,12346.298459114727,-73.19117457785755
616041,Wungong Brook - Vardi Rd,2022,1647.90719999993,12346.298459114727,-86.65262138723568
616178,Jane Brook - National Park,1963,27876.03642595311,10048.794682091237,177.40676676012924
616178,Jane Brook - National Park,1964,32062.375873457993,10048.794682091237,219.0668820271443
616178,Jane Brook - National Park,1965,26454.73175030623,10048.794682091237,163.26273535524942
616178,Jane Brook - National Park,1966,12479.101689105872,10048.794682091237,24.18505983952364
616178,Jane Brook - National Park,1967,22372.717401559497,10048.794682091237,122.64080528415721
616178,Jane Brook - National Park,1968,17580.1508304427,10048.794682091237,74.94785580377811
616178,Jane Brook - National Park,1969,6292.535618114453,10048.794682091237,-37.38019516580544
616178,Jane Brook - National Park,1970,14701.16170383965,10048.794682091237,46.29776176081866
616178,Jane Brook - National Park,1971,10785.534429309077,10048.794682091237,7.331623050581815
616178,Jane Brook - National Park,1972,7569.730523939942,10048.794682091237,-24.670263813524162
616178,Jane Brook - National Park,1973,19551.399268143654,10048.794682091237,94.56462079962458
616178,Jane Brook - National Park,1974,22919.96993288628,10048.794682091237,128.08675724794932
616178,Jane Brook - National Park,1975,12832.765336598042,10048.794682091237,27.704523204841113
616178,Jane Brook - National Park,1976,5989.913537330979,10048.794682091237,-40.391721327473384
616178,Jane Brook - National Park,1977,5720.455520196299,10048.794682091237,-43.0732172248361
616178,Jane Brook - National Park,1978,11113.631439692508,10048.794682091237,10.596661503085558
616178,Jane Brook - National Park,1979,5020.352234381042,10048.794682091237,-50.04025464538336
616178,Jane Brook - National Park,1980,10577.263549572916,10048.794682091237,5.259027417721107
616178,Jane Brook - National Park,1981,19985.839314564473,10048.794682091237,98.88792583435743
616178,Jane Brook - National Park,1982,8504.07774785551,10048.794682091237,-15.372161369648552
616178,Jane Brook - National Park,1983,13459.168861688904,10048.794682091237,33.93814171241423
616178,Jane Brook - National Park,1984,9117.958384333526,10048.794682091237,-9.263163664958041
616178,Jane Brook - National Park,1985,7013.50854345137,10048.794682091237,-30.205474732698967
616178,Jane Brook - National Park,1986,11372.51015912009,10048.794682091237,13.172878130229403
616178,Jane Brook - National Park,1987,8479.377429620416,10048.794682091237,-15.617965160217729
616178,Jane Brook - National Park,1988,12984.767294981437,10048.794682091237,29.21716191617123
616178,Jane Brook - National Park,1989,7934.329498164107,10048.794682091237,-21.041978175705868
616178,Jane Brook - National Park,1990,9047.484749083642,10048.794682091237,-9.964477976568764
616178,Jane Brook - National Park,1991,16546.36318237659,10048.794682091237,64.66017772126634
616178,Jane Brook - National Park,1992,13945.834222766569,10048.794682091237,38.78116395014577
616178,Jane Brook - National Park,1993,8012.489596084213,10048.794682091237,-20.264172474695762
616178,Jane Brook - National Park,1994,5878.071187269099,10048.794682091237,-41.50471401565322
616178,Jane Brook - National Park,1995,11341.15975520011,10048.794682091237,12.86089639598369
616178,Jane Brook - National Park,1996,16868.935520192535,10048.794682091237,67.87023771374312
616178,Jane Brook - National Park,1997,7070.509277844205,10048.794682091237,-29.63823521595952
616178,Jane Brook - National Park,1998,4134.625997550167,10048.794682091237,-58.85450814395864
616178,Jane Brook - National Park,1999,8268.474712362166,10048.794682091237,-17.716751372201113
616178,Jane Brook - National Park,2000,9351.31593635046,10048.794682091237,-6.94091946155303
616178,Jane Brook - National Park,2001,4405.638580170526,10048.794682091237,-56.15754207793528
616178,Jane Brook - National Park,2002,4715.774394124651,10048.794682091237,-53.07124343450851
616178,Jane Brook - National Park,2003,7860.142178704361,10048.794682091237,-21.780249001280218
616178,Jane Brook - National Park,2004,5553.080636473918,10048.794682091237,-44.73883871495047
616178,Jane Brook - National Park,2005,9357.447833536788,10048.794682091237,-6.879898240796523
616178,Jane Brook - National Park,2006,3388.7800244800565,10048.794682091237,-66.27675127526018
616178,Jane Brook - National Park,2007,6530.815960831572,10048.794682091237,-35.008962095019584
616178,Jane Brook - National Park,2008,6550.766217869967,10048.794682091237,-34.810428264151795
616178,Jane Brook - National Park,2009,8318.82536107609,10048.794682091237,-17.21568979907874
616178,Jane Brook - National Park,2010,538.8296695225383,10048.794682091237,-94.63786765906532
616178,Jane Brook - National Park,2011,4611.2730477348105,10048.794682091237,-54.111182548560464
616178,Jane Brook - National Park,2012,2503.1958873924304,10048.794682091237,-75.08959067644622
616178,Jane Brook - National Park,2013,4903.013170134887,10048.794682091237,-51.20794756735412
616178,Jane Brook - National Park,2014,3770.1667564258755,10048.794682091237,-62.48140323590259
616178,Jane Brook - National Park,2015,923.0664381885643,10048.794682091237,-90.81415764386513
616178,Jane Brook - National Park,2016,3252.841909423742,10048.794682091237,-67.62953157734538
616178,Jane Brook - National Park,2017,4133.284455069,10048.794682091237,-58.86785842649112
616178,Jane Brook - National Park,2018,5796.702588915001,10048.794682091237,-42.314448923453774
616178,Jane Brook - National Park,2019,2563.6554338745,10048.794682091237,-74.48793099093372
616178,Jane Brook - National Park,2020,1837.814400000339,10048.794682091237,-81.71109612503422
616178,Jane Brook - National Park,2021,4932.921599999118,10048.794682091237,-50.910315554655796
616178,Jane Brook - National Park,2022,4176.31680000038,10048.794682091237,-58.439624530857124
616216,Helena River - Poison Lease Gs,1967,19521.614314798913,5329.328043091814,266.30536076877405
616216,Helena River - Poison Lease Gs,1968,10589.540670281911,5329.328043091814,98.70311199943286
616216,Helena River - Poison Lease Gs,1969,1412.6011783488086,5329.328043091814,-73.4938219804295
616216,Helena River - Poison Lease Gs,1970,7810.477467614701,5329.328043091814,46.55651527661349
616216,Helena River - Poison Lease Gs,1971,3418.6175437376605,5329.328043091814,-35.852746986197026
616216,Helena River - Poison Lease Gs,1972,2743.551606588064,5329.328043091814,-48.519746121757024
616216,Helena River - Poison Lease Gs,1973,12410.914016638231,5329.328043091814,132.87952845623724
616216,Helena River - Poison Lease Gs,1974,28561.345985382508,5329.328043091814,435.9277146094505
616216,Helena River - Poison Lease Gs,1975,8584.042722353646,5329.328043091814,61.07176463796
616216,Helena River - Poison Lease Gs,1976,1321.2733023005746,5329.328043091814,-75.20750661965187
616216,Helena River - Poison Lease Gs,1977,1020.1591603627176,5329.328043091814,-80.85763998549297
616216,Helena River - Poison Lease Gs,1978,7265.275104452293,5329.328043091814,36.326288149403126
616216,Helena River - Poison Lease Gs,1979,594.5384248712593,5329.328043091814,-88.84402648769323
616216,Helena River - Poison Lease Gs,1980,1577.1987222204425,5329.328043091814,-70.40529857671457
616216,Helena River - Poison Lease Gs,1981,18045.16138583184,5329.328043091814,238.6010626465945
616216,Helena River - Poison Lease Gs,1982,1879.263296170283,5329.328043091814,-64.73733121746383
616216,Helena River - Poison Lease Gs,1983,13238.567493144898,5329.328043091814,148.4096941697087
616216,Helena River - Poison Lease Gs,1984,2325.793535922201,5329.328043091814,-56.358596860310925
616216,Helena River - Poison Lease Gs,1985,2036.3437868563822,5329.328043091814,-61.78985848889504
616216,Helena River - Poison Lease Gs,1986,5696.371061605145,5329.328043091814,6.887228850344718
616216,Helena River - Poison Lease Gs,1987,1997.5488801915747,5329.328043091814,-62.51780967431881
616216,Helena River - Poison Lease Gs,1988,7423.306027149905,5329.328043091814,39.29159487137272
616216,Helena River - Poison Lease Gs,1989,1111.227827679993,5329.328043091814,-79.1488191626629
616216,Helena River - Poison Lease Gs,1990,3365.3933510721736,5329.328043091814,-36.85145061703242
616216,Helena River - Poison Lease Gs,1991,6981.441544544735,5329.328043091814,31.000409209083823
616216,Helena River - Poison Lease Gs,1992,6021.1596009305995,5329.328043091814,12.981590779264906
616216,Helena River - Poison Lease Gs,1993,1064.7430620095042,5329.328043091814,-80.0210635674851
616216,Helena River - Poison Lease Gs,1994,1310.9913559904103,5329.328043091814,-75.40043800287742
616216,Helena River - Poison Lease Gs,1995,7411.900843004655,5329.328043091814,39.077586950429776
616216,Helena River - Poison Lease Gs,1996,21200.07724773056,5329.328043091814,297.8001931258733
616216,Helena River - Poison Lease Gs,1997,2057.512499847933,5329.328043091814,-61.39264681754765
616216,Helena River - Poison Lease Gs,1998,2289.504313652131,5329.328043091814,-57.03953115402758
616216,Helena River - Poison Lease Gs,1999,7414.406527399478,5329.328043091814,39.1246038421385
616216,Helena River - Poison Lease Gs,2000,3836.634823133381,5329.328043091814,-28.009032431271496
616216,Helena River - Poison Lease Gs,2001,740.6457459666663,5329.328043091814,-86.10245531935806
616216,Helena River - Poison Lease Gs,2002,991.3005883661355,5329.328043091814,-81.39914487622661
616216,Helena River - Poison Lease Gs,2003,4721.573429082449,5329.328043091814,-11.403963296970831
616216,Helena River - Poison Lease Gs,2004,2137.2623859336113,5329.328043091814,-59.89621264346721
616216,Helena River - Poison Lease Gs,2005,4721.055011621386,5329.328043091814,-11.413690929739385
616216,Helena River - Poison Lease Gs,2006,1103.1923570344795,5329.328043091814,-79.29959747055726
616216,Helena River - Poison Lease Gs,2007,3065.834461517099,5329.328043091814,-42.472401084575516
616216,Helena River - Poison Lease Gs,2008,2486.7621575665694,5329.328043091814,-53.338166885972505
616216,Helena River - Poison Lease Gs,2009,5199.122313583521,5329.328043091814,-2.443192245916881
616216,Helena River - Poison Lease Gs,2010,0.0,5329.328043091814,-100.0
616216,Helena River - Poison Lease Gs,2011,1219.0586595711923,5329.328043091814,-77.1254715469916
616216,Helena River - Poison Lease Gs,2012,75.77535221797142,5329.328043091814,-98.57814434380342
616216,Helena River - Poison Lease Gs,2013,1503.410636935079,5329.328043091814,-71.7898649739926
616216,Helena River - Poison Lease Gs,2014,564.5566150425315,5329.328043091814,-89.40660791608911
616216,Helena River - Poison Lease Gs,2015,0.0,5329.328043091814,-100.0
616216,Helena River - Poison Lease Gs,2016,907.4897655024024,5329.328043091814,-82.9717788403222
616216,Helena River - Poison Lease Gs,2017,2059.848340985192,5329.328043091814,-61.348816880295296
616216,Helena River - Poison Lease Gs,2018,4408.196413958972,5329.328043091814,-17.28419833954239
616216,Helena River - Poison Lease Gs,2019,1545.6638830491095,5329.328043091814,-70.99702119007875
616216,Helena River - Poison Lease Gs,2020,285.3791999999785,5329.328043091814,-94.6451185272803
616216,Helena River - Poison Lease Gs,2021,7304.169599998836,5329.328043091814,37.056108029734204
616216,Helena River - Poison Lease Gs,2022,5731.776000000936,5329.328043091814,7.5515703603721285
617003,Gingin Brook - Bookine Bookine,1973,34156.169274091786,38143.46594181361,-10.45341992204979
617003,Gingin Brook - Bookine Bookine,1974,71534.14592079859,38143.46594181361,87.53971133593677
617003,Gingin Brook - Bookine Bookine,1975,38116.5990985274,38143.46594181361,-0.07043629262006856
617003,Gingin Brook - Bookine Bookine,1976,19968.725808019713,38143.46594181361,-47.648370920248205
617003,Gingin Brook - Bookine Bookine,1977,14573.480459369666,38143.46594181361,-61.79298315050617
617003,Gingin Brook - Bookine Bookine,1978,39980.218970534894,38143.46594181361,4.815380520278834
617003,Gingin Brook - Bookine Bookine,1979,21927.038650805192,38143.46594181361,-42.51429934486277
617003,Gingin Brook - Bookine Bookine,1980,20144.201559526216,38143.46594181361,-47.18832947625834
617003,Gingin Brook - Bookine Bookine,1981,47982.03419753745,38143.46594181361,25.793587480309732
617003,Gingin Brook - Bookine Bookine,1982,30739.360044683624,38143.46594181361,-19.411203765343878
617003,Gingin Brook - Bookine Bookine,1983,40328.83770875746,38143.46594181361,5.7293476431259815
617003,Gingin Brook - Bookine Bookine,1984,35551.42181526574,38143.46594181361,-6.795512842230778
617003,Gingin Brook - Bookine Bookine,1985,17695.23052233825,38143.46594181361,-53.60875031825465
617003,Gingin Brook - Bookine Bookine,1986,58813.75231224154,38143.46594181361,54.19089707778433
617003,Gingin Brook - Bookine Bookine,1987,46403.01163005565,38143.46594181361,21.653894013831
617003,Gingin Brook - Bookine Bookine,1988,42536.065194640425,38143.46594181361,11.515994009373864
617003,Gingin Brook - Bookine Bookine,1989,25904.143423566646,38143.46594181361,-32.08759932020225
617003,Gingin Brook - Bookine Bookine,1990,28407.80483530419,38143.46594181361,-25.523797762271517
617003,Gingin Brook - Bookine Bookine,1991,58525.5262625045,38143.46594181361,53.435260318983445
617003,Gingin Brook - Bookine Bookine,1992,54941.449157685034,38143.46594181361,44.03895346452287
617003,Gingin Brook - Bookine Bookine,1993,46335.447849788754,38143.46594181361,21.476763334699832
617003,Gingin Brook - Bookine Bookine,1994,30938.681836280586,38143.46594181361,-18.888645611082232
617003,Gingin Brook - Bookine Bookine,1995,64273.54510648399,38143.46594181361,68.50473211986245
617003,Gingin Brook - Bookine Bookine,1996,44635.121513159516,38143.46594181361,17.01905008120834
617003,Gingin Brook - Bookine Bookine,1997,19582.52363704469,38143.46594181361,-48.66086981472245
617003,Gingin Brook - Bookine Bookine,1998,31351.494805605544,38143.46594181361,-17.806381692132945
617003,Gingin Brook - Bookine Bookine,1999,73930.93214561346,38143.46594181361,93.82332024675539
617003,Gingin Brook - Bookine Bookine,2000,27272.007578114826,38143.46594181361,-28.50149585326822
617003,Gingin Brook - Bookine Bookine,2001,21598.29161265366,38143.46594181361,-43.376169209161475
617003,Gingin Brook - Bookine Bookine,2002,18093.87410552755,38143.46594181361,-52.563634009743474
617003,Gingin Brook - Bookine Bookine,2003,34357.651033083945,38143.46594181361,-9.925199022303788
617003,Gingin Brook - Bookine Bookine,2004,20259.371021252162,38143.46594181361,-46.886391886471316
617003,Gingin Brook - Bookine Bookine,2005,26073.139272885386,38143.46594181361,-31.644546112671147
617003,Gingin Brook - Bookine Bookine,2006,11004.256310553534,38143.46594181361,-71.15035029239318
617003,Gingin Brook - Bookine Bookine,2007,12201.137445787874,38143.46594181361,-68.01250975881364
617003,Gingin Brook - Bookine Bookine,2008,15568.181026319904,38143.46594181361,-59.185195571717145
617003,Gingin Brook - Bookine Bookine,2009,17398.882995169737,38143.46594181361,-54.38567900014366
617003,Gingin Brook - Bookine Bookine,2010,6059.918136440455,38143.46594181361,-84.11282774962132
617003,Gingin Brook - Bookine Bookine,2011,13450.289792081045,38143.46594181361,-64.73763078426342
617003,Gingin Brook - Bookine Bookine,2012,4737.845290751613,38143.46594181361,-87.57888101207422
617003,Gingin Brook - Bookine Bookine,2013,13990.800034048983,38143.46594181361,-63.32058535165259
617003,Gingin Brook - Bookine Bookine,2014,14138.714601546862,38143.46594181361,-62.932800540163484
617003,Gingin Brook - Bookine Bookine,2015,8083.375595992337,38143.46594181361,-78.80796777009405
617003,Gingin Brook - Bookine Bookine,2016,22932.027278796522,38143.46594181361,-39.87953975189761
617003,Gingin Brook - Bookine Bookine,2017,22713.894586220005,38143.46594181361,-40.45141408788289
617003,Gingin Brook - Bookine Bookine,2018,24780.977618646106,38143.46594181361,-35.03218177276146
617003,Gingin Brook - Bookine Bookine,2019,10197.09166236182,38143.46594181361,-73.26647851582997
617003,Gingin Brook - Bookine Bookine,2020,6953.585916007959,38143.46594181361,-81.76991591006599
617003,Gingin Brook - Bookine Bookine,2021,31835.14012631349,38143.46594181361,-16.538417943254625
617003,Gingin Brook - Bookine Bookine,2022,23926.924800002773,38143.46594181361,-37.27123582187739
