SID,SEASON,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,USA_WIND,USA_PRES,USA_SSHS,BOM_WIND,BOM_PRES,dist_wa_km
1991046S15122,1991,SI,WA,CHRIS,1991-02-22 00:00:00,TS,-16.2,109.5,,,30.0,,-1,,,801.5291822369685
1991046S15122,1991,SI,WA,CHRIS,1991-02-22 03:00:00,TS,-16.2,109.4,,,30.0,,-1,,,807.9445185925235
1991046S15122,1991,SI,WA,CHRIS,1991-02-22 06:00:00,TS,-16.3,109.4,,,30.0,,-1,,,799.1173941654791
1991046S15122,1991,SI,WA,CHRIS,1991-02-22 09:00:00,TS,-16.3,109.4,,,30.0,,-1,,,799.1173941654791
1991046S15122,1991,SI,WA,CHRIS,1991-02-22 12:00:00,TS,-16.4,109.4,,,30.0,,-1,,,790.3478194748438
1991046S15122,1991,SI,WA,CHRIS,1991-02-22 15:00:00,TS,-16.5,109.4,,,30.0,,-1,,,781.637731601343
1991046S15122,1991,SI,WA,CHRIS,1991-02-22 18:00:00,TS,-16.6,109.5,,,30.0,,-1,,,766.2965688019615
1991046S15122,1991,SI,WA,CHRIS,1991-02-22 21:00:00,TS,-16.7,109.7,,,28.0,,-1,,,744.3695180098881
1991046S15122,1991,SI,WA,CHRIS,1991-02-23 00:00:00,TS,-16.8,110.0,,,25.0,,-1,,,716.1842810883982
1991046S15122,1991,SI,WA,CHRIS,1991-02-23 03:00:00,TS,-16.9,110.4,,,25.0,,-1,,,682.4252800580671
1991046S15122,1991,SI,WA,CHRIS,1991-02-23 06:00:00,TS,-16.9,110.8,,,25.0,,-1,,,659.298923824223
1991046S15122,1991,SI,WA,CHRIS,1991-02-23 09:00:00,TS,-16.9,111.2,,,23.0,,-1,,,638.0920952440082
1991046S15122,1991,SI,WA,CHRIS,1991-02-23 12:00:00,TS,-17.0,111.7,,,20.0,,-1,,,604.4509937665836
1991046S18150,1991,SP,EA,DAPHNE,1991-02-15 00:00:00,TS,-17.5,150.0,,,15.0,,-1,,,2539.664057135935
1991046S18150,1991,SP,EA,DAPHNE,1991-02-15 03:00:00,TS,-17.5,149.8,,,15.0,,-1,,,2518.5825527479105
1991046S18150,1991,SP,EA,DAPHNE,1991-02-15 06:00:00,TS,-17.5,149.5,,,15.0,,-1,,,2486.9688535401588
1991046S18150,1991,SP,EA,DAPHNE,1991-02-15 09:00:00,TS,-17.5,149.3,,,18.0,,-1,,,2465.898959341424
1991046S18150,1991,SP,EA,DAPHNE,1991-02-15 12:00:00,TS,-17.5,149.0,,,20.0,,-1,,,2434.3033335617256
1991046S18150,1991,SP,EA,DAPHNE,1991-02-15 15:00:00,TS,-17.5,148.8,,,20.0,,-1,,,2413.2459440015964
1991046S18150,1991,SP,EA,DAPHNE,1991-02-15 18:00:00,TS,-17.5,148.5,,,20.0,,-1,,,2381.669789299789
1991046S18150,1991,SP,EA,DAPHNE,1991-02-15 21:00:00,TS,-17.5,148.2,,,20.0,,-1,,,2350.1060379436744
1991046S18150,1991,SP,EA,DAPHNE,1991-02-16 00:00:00,TS,-17.5,148.0,,,20.0,,-1,,,2329.0707104998964
1991046S18150,1991,SP,EA,DAPHNE,1991-02-16 03:00:00,TS,-17.5,147.8,,,23.0,,-1,,,2308.0413283730268
1991046S18150,1991,SP,EA,DAPHNE,1991-02-16 06:00:00,TS,-17.6,147.5,,,25.0,,-1,,,2278.0301371212063
1991046S18150,1991,SP,EA,DAPHNE,1991-02-16 09:00:00,TS,-17.6,147.2,,,25.0,,-1,,,2246.549989582683
1991046S18150,1991,SP,EA,DAPHNE,1991-02-16 12:00:00,TS,-17.7,147.0,,,25.0,,-1,,,2227.2091952674946
1991046S18150,1991,SP,EA,DAPHNE,1991-02-16 15:00:00,TS,-17.9,146.8,,,25.0,,-1,,,2209.7502072528914
1991046S18150,1991,SP,EA,DAPHNE,1991-02-16 18:00:00,TS,-18.0,146.5,,,25.0,,-1,,,2180.2966291468038
1991046S18150,1991,SP,EA,DAPHNE,1991-02-16 21:00:00,TS,-18.0,146.3,,,28.0,,-1,,,2159.4588043148883
1991046S18150,1991,SP,EA,DAPHNE,1991-02-17 00:00:00,TS,-18.0,146.0,,,30.0,,-1,,,2128.2206829711536
1991046S18150,1991,SP,EA,DAPHNE,1991-02-17 03:00:00,TS,-18.0,145.7,,,30.0,,-1,,,2097.0058494037057
1991046S18150,1991,SP,EA,DAPHNE,1991-02-17 06:00:00,TS,-18.1,145.4,,,30.0,,-1,,,2067.901103464306
1991046S18150,1991,SP,EA,DAPHNE,1991-02-17 09:00:00,TS,-18.2,145.1,,,30.0,,-1,,,2038.975624927764
1991046S18150,1991,SP,EA,DAPHNE,1991-02-17 12:00:00,TS,-18.3,144.8,,,30.0,,-1,,,2010.2365765979725
1991046S18150,1991,SP,EA,DAPHNE,1991-02-17 15:00:00,TS,-18.3,144.5,,,28.0,,-1,,,1979.2826195804664
1991046S18150,1991,SP,EA,DAPHNE,1991-02-17 18:00:00,TS,-18.4,144.0,,,25.0,,-1,,,1930.2694903393606
1991046S18150,1991,SP,EA,DAPHNE,1991-02-17 21:00:00,TS,-18.5,143.4,,,23.0,,-1,,,1871.3813617271985
1991046S18150,1991,SP,EA,DAPHNE,1991-02-18 00:00:00,TS,-18.6,142.7,,,20.0,,-1,,,1802.8003219911175
1991046S18150,1991,SP,EA,DAPHNE,1991-02-18 03:00:00,TS,-18.6,142.0,,,20.0,,-1,,,1731.7588985765885
1991046S18150,1991,SP,EA,DAPHNE,1991-02-18 06:00:00,TS,-18.6,141.2,,,20.0,,-1,,,1650.9564867175745
1991046S18150,1991,SP,EA,DAPHNE,1991-02-18 09:00:00,TS,-18.6,140.4,,,18.0,,-1,,,1570.6301852996512
1991046S18150,1991,SP,EA,DAPHNE,1991-02-18 12:00:00,TS,-18.6,139.6,,,15.0,,-1,,,1490.8583049898411
1991046S18150,1991,SP,EA,DAPHNE,1991-02-18 15:00:00,TS,-18.6,138.8,,,15.0,,-1,,,1411.73617623082
1991046S18150,1991,SP,EA,DAPHNE,1991-02-18 18:00:00,TS,-18.6,138.1,,,15.0,,-1,,,1343.1286516990685
1991046S18150,1991,SP,EA,DAPHNE,1991-02-18 21:00:00,TS,-18.6,137.4,,,15.0,,-1,,,1275.2033271819826
1991046S18150,1991,SP,EA,DAPHNE,1991-02-19 00:00:00,TS,-18.6,136.8,,,15.0,,-1,,,1217.6118280232852
1991046S18150,1991,SP,EA,DAPHNE,1991-02-19 03:00:00,TS,-18.6,136.2,,,15.0,,-1,,,1160.694070660246
1991046S18150,1991,SP,EA,DAPHNE,1991-02-19 06:00:00,TS,-18.6,135.6,,,15.0,,-1,,,1104.55474275258
1991046S18150,1991,SI,WA,DAPHNE,1991-02-19 09:00:00,TS,-18.6,135.0,,,15.0,,-1,,,1049.3193135241263
1991046S18150,1991,SI,WA,DAPHNE,1991-02-19 12:00:00,TS,-18.6,134.3,,,15.0,,-1,,,986.2235958008949
1991046S18150,1991,SI,WA,DAPHNE,1991-02-19 15:00:00,TS,-18.6,133.6,,,15.0,,-1,,,924.8600489262836
1991046S18150,1991,SI,WA,DAPHNE,1991-02-19 18:00:00,TS,-18.6,133.0,,,15.0,,-1,,,873.9188945703694
1991046S18150,1991,SI,WA,DAPHNE,1991-02-19 21:00:00,TS,-18.6,132.4,,,18.0,,-1,,,823.365351254214
1991046S18150,1991,SI,WA,DAPHNE,1991-02-20 00:00:00,TS,-18.6,131.8,,,20.0,,-1,,,768.7085788326527
1991046S18150,1991,SI,WA,DAPHNE,1991-02-20 03:00:00,TS,-18.6,131.2,,,20.0,,-1,,,715.5771882859506
1991046S18150,1991,SI,WA,DAPHNE,1991-02-20 06:00:00,TS,-18.6,130.6,,,20.0,,-1,,,664.3378088953934
1991046S18150,1991,SI,WA,DAPHNE,1991-02-20 09:00:00,TS,-18.6,130.0,,,20.0,,-1,,,615.4636972275944
1991046S18150,1991,SI,WA,DAPHNE,1991-02-20 12:00:00,TS,-18.6,129.5,,,20.0,,-1,,,576.9771099749422
1991046S18150,1991,SI,WA,DAPHNE,1991-02-20 15:00:00,TS,-18.6,129.0,,,20.0,,-1,,,540.9942341165477
1991046S18150,1991,SI,WA,DAPHNE,1991-02-20 18:00:00,TS,-18.6,128.4,,,20.0,,-1,,,501.87621135396256
1991046S18150,1991,SI,WA,DAPHNE,1991-02-20 21:00:00,TS,-18.6,127.9,,,20.0,,-1,,,473.4090116588773
1991046S18150,1991,SI,WA,DAPHNE,1991-02-21 00:00:00,TS,-18.5,127.4,20.0,997.0,20.0,,-1,20.0,997.0,439.3293719026598
1991046S18150,1991,SI,WA,DAPHNE,1991-02-21 03:00:00,TS,-18.5,126.8,,,23.0,,-1,20.0,997.0,417.0870433469291
1991046S18150,1991,SI,WA,DAPHNE,1991-02-21 06:00:00,TS,-18.5,126.2,20.0,996.0,25.0,,-1,20.0,996.0,403.2928972513444
1991046S18150,1991,SI,WA,DAPHNE,1991-02-21 09:00:00,TS,-18.5,125.6,,,25.0,,-1,20.0,996.0,353.33219424513646
1991046S18150,1991,SI,WA,DAPHNE,1991-02-21 12:00:00,TS,-18.5,124.9,20.0,996.0,25.0,,-1,20.0,996.0,287.2747737295542
1991046S18150,1991,SI,WA,DAPHNE,1991-02-21 15:00:00,TS,-18.5,124.1,,,25.0,,-1,23.0,996.0,205.41232236884892
1991046S18150,1991,SI,WA,DAPHNE,1991-02-21 18:00:00,TS,-18.5,123.4,25.0,996.0,25.0,,-1,25.0,996.0,136.43496719989642
1991046S18150,1991,SI,WA,DAPHNE,1991-02-21 21:00:00,TS,-18.5,122.8,,,28.0,,-1,28.0,996.0,84.28167833684003
1991046S18150,1991,SI,WA,DAPHNE,1991-02-22 00:00:00,TS,-18.6,122.2,30.0,996.0,30.0,,-1,30.0,996.0,71.29005865979319
1991046S18150,1991,SI,WA,DAPHNE,1991-02-22 03:00:00,TS,-18.7,121.6,35.0,994.0,30.0,,-1,35.0,994.0,45.92838605203353
1991046S18150,1991,SI,WA,DAPHNE,1991-02-22 06:00:00,TS,-18.8,121.0,40.0,991.0,30.0,,-1,40.0,991.0,38.60837392089952
1991046S18150,1991,SI,WA,DAPHNE,1991-02-22 09:00:00,TS,-19.0,120.4,45.0,988.0,33.0,,-1,45.0,988.0,94.62320937390926
1991046S18150,1991,SI,WA,DAPHNE,1991-02-22 12:00:00,TS,-19.2,119.9,45.0,986.0,35.0,,0,45.0,986.0,148.7741977825282
1991046S18150,1991,SI,WA,DAPHNE,1991-02-22 15:00:00,TS,-19.3,119.3,50.0,984.0,38.0,,0,50.0,984.0,133.50489241242653
1991046S18150,1991,SI,WA,DAPHNE,1991-02-22 18:00:00,TS,-19.4,118.6,50.0,982.0,40.0,,0,50.0,982.0,101.19292754878643
1991046S18150,1991,SI,WA,DAPHNE,1991-02-22 21:00:00,TS,-19.5,118.0,50.0,982.0,45.0,,0,50.0,982.0,110.36134778769252
1991046S18150,1991,SI,WA,DAPHNE,1991-02-23 00:00:00,TS,-19.6,117.4,55.0,980.0,50.0,,0,55.0,980.0,139.15488600097927
1991046S18150,1991,SI,WA,DAPHNE,1991-02-23 03:00:00,TS,-19.8,116.7,55.0,978.0,53.0,,0,55.0,978.0,105.68791642696789
1991046S18150,1991,SI,WA,DAPHNE,1991-02-23 06:00:00,TS,-20.1,116.0,60.0,976.0,55.0,,0,60.0,976.0,113.62259384525984
1991046S18150,1991,SI,WA,DAPHNE,1991-02-23 09:00:00,TS,-20.3,115.3,60.0,976.0,55.0,,0,60.0,976.0,153.74574666876117
1991046S18150,1991,SI,WA,DAPHNE,1991-02-23 12:00:00,TS,-20.3,114.7,60.0,978.0,55.0,,0,60.0,978.0,157.895837568127
1991046S18150,1991,SI,WA,DAPHNE,1991-02-23 15:00:00,TS,-20.4,114.1,55.0,980.0,58.0,,0,55.0,980.0,170.15690899292707
1991046S18150,1991,SI,WA,DAPHNE,1991-02-23 18:00:00,TS,-20.5,113.6,50.0,982.0,60.0,,0,50.0,982.0,168.23186607325664
1991046S18150,1991,SI,WA,DAPHNE,1991-02-23 21:00:00,TS,-20.5,113.2,50.0,984.0,60.0,,0,50.0,984.0,185.9480809757654
1991046S18150,1991,SI,WA,DAPHNE,1991-02-24 00:00:00,TS,-20.5,112.9,45.0,987.0,60.0,,0,45.0,987.0,203.81126019927433
1991046S18150,1991,SI,WA,DAPHNE,1991-02-24 03:00:00,TS,-20.5,112.6,,,58.0,,0,43.0,989.0,224.5780725868867
1991046S18150,1991,SI,WA,DAPHNE,1991-02-24 06:00:00,TS,-20.5,112.4,40.0,990.0,55.0,,0,40.0,990.0,239.66760357814528
1991046S18150,1991,SI,WA,DAPHNE,1991-02-24 09:00:00,TS,-20.4,112.3,,,53.0,,0,40.0,991.0,254.85155271315594
1991046S18150,1991,SI,WA,DAPHNE,1991-02-24 12:00:00,TS,-20.4,112.2,40.0,992.0,50.0,,0,40.0,992.0,262.6629378085913
1991046S18150,1991,SI,WA,DAPHNE,1991-02-24 15:00:00,TS,-20.3,112.2,,,48.0,,0,38.0,993.0,270.0472752390924
1991046S18150,1991,SI,WA,DAPHNE,1991-02-24 18:00:00,TS,-20.2,112.2,35.0,994.0,45.0,,0,35.0,994.0,277.6804804733798
1991046S18150,1991,SI,WA,DAPHNE,1991-02-24 21:00:00,TS,-20.1,112.2,,,43.0,,0,35.0,995.0,285.54259579006555
1991046S18150,1991,SI,WA,DAPHNE,1991-02-25 00:00:00,TS,-20.1,112.3,35.0,995.0,40.0,,0,35.0,995.0,278.359559140773
1991046S18150,1991,SI,WA,DAPHNE,1991-02-25 03:00:00,TS,-20.1,112.4,,,40.0,,0,35.0,995.0,271.38341670836644
1991046S18150,1991,SI,WA,DAPHNE,1991-02-25 06:00:00,TS,-20.2,112.5,35.0,995.0,40.0,,0,35.0,995.0,256.1420888199234
1991046S18150,1991,SI,WA,DAPHNE,1991-02-25 09:00:00,TS,-20.3,112.5,,,38.0,,0,35.0,995.0,247.8617542225445
1991046S18150,1991,SI,WA,DAPHNE,1991-02-25 12:00:00,TS,-20.5,112.4,35.0,995.0,35.0,,0,35.0,995.0,239.66760357814528
1991046S18150,1991,SI,WA,DAPHNE,1991-02-25 15:00:00,TS,-20.8,112.3,,,35.0,,0,35.0,995.0,227.37049890983556
1991046S18150,1991,SI,WA,DAPHNE,1991-02-25 18:00:00,TS,-21.0,112.1,35.0,995.0,35.0,,0,35.0,995.0,234.1394199315337
1991046S18150,1991,SI,WA,DAPHNE,1991-02-25 21:00:00,TS,-21.3,111.9,,,35.0,,0,33.0,996.0,240.93347151184113
1991046S18150,1991,SI,WA,DAPHNE,1991-02-26 00:00:00,TS,-21.6,111.6,30.0,996.0,35.0,,0,30.0,996.0,263.8295058245433
1991046S18150,1991,SI,WA,DAPHNE,1991-02-26 03:00:00,TS,-22.0,111.4,,,35.0,,0,30.0,996.0,272.8764398717305
1991046S18150,1991,SI,WA,DAPHNE,1991-02-26 06:00:00,TS,-22.4,111.2,30.0,996.0,35.0,,0,30.0,996.0,275.0950538350063
1991046S18150,1991,SI,WA,DAPHNE,1991-02-26 09:00:00,TS,-22.9,111.0,,,33.0,,-1,30.0,997.0,284.4700883843016
1991046S18150,1991,SI,WA,DAPHNE,1991-02-26 12:00:00,TS,-23.4,110.6,30.0,998.0,30.0,,-1,30.0,998.0,325.44563211417386
1991046S18150,1991,SI,WA,DAPHNE,1991-02-26 15:00:00,TS,-23.9,110.2,,,30.0,,-1,30.0,999.0,366.937852467582
1991046S18150,1991,SI,WA,DAPHNE,1991-02-26 18:00:00,TS,-24.3,109.7,30.0,999.0,30.0,,-1,30.0,999.0,396.29442793826183
1991046S18150,1991,SI,WA,DAPHNE,1991-02-26 21:00:00,TS,-24.6,109.1,,,28.0,,-1,28.0,1000.0,444.54963982795283
1991046S18150,1991,SI,WA,DAPHNE,1991-02-27 00:00:00,TS,-24.8,108.6,25.0,1000.0,25.0,,-1,25.0,1000.0,489.33693847096356
1991046S18150,1991,SI,WA,DAPHNE,1991-02-27 03:00:00,TS,-24.9,108.0,,,,,-5,25.0,1000.0,547.3472390727866
1991046S18150,1991,SI,WA,DAPHNE,1991-02-27 06:00:00,TS,-25.2,107.4,25.0,1000.0,,,-5,25.0,1000.0,603.7986443086164
1991046S18150,1991,SI,WA,DAPHNE,1991-02-27 09:00:00,TS,-25.5,106.8,,,,,-5,25.0,1001.0,662.328136929773
1991046S18150,1991,SI,WA,DAPHNE,1991-02-27 12:00:00,TS,-25.8,106.1,25.0,1002.0,,,-5,25.0,1002.0,732.3986420845484
1991046S18150,1991,SI,WA,DAPHNE,1991-02-27 15:00:00,TS,-26.1,105.4,,,,,-5,25.0,1002.0,803.5330270126941
1991046S18150,1991,SI,WA,DAPHNE,1991-02-27 18:00:00,TS,-26.4,104.7,25.0,1002.0,,,-5,25.0,1002.0,875.4239437838517
1991046S18150,1991,SI,WA,DAPHNE,1991-02-27 21:00:00,TS,-26.7,104.0,,,,,-5,25.0,1003.0,947.8541151192162
1991046S18150,1991,SI,WA,DAPHNE,1991-02-28 00:00:00,TS,-27.1,103.4,25.0,1004.0,,,-5,25.0,1004.0,1012.3003429663231
1991046S18150,1991,SI,WA,DAPHNE,1991-02-28 03:00:00,TS,-27.5,102.8,,,,,-5,25.0,1004.0,1077.6333636488241
1991046S18150,1991,SI,WA,DAPHNE,1991-02-28 06:00:00,TS,-27.9,102.2,25.0,1004.0,,,-5,25.0,1004.0,1143.6613479313612
1991046S18150,1991,SI,WA,DAPHNE,1991-02-28 09:00:00,TS,-28.4,101.8,,,,,-5,25.0,1004.0,1193.5502252462993
1991046S18150,1991,SI,WA,DAPHNE,1991-02-28 12:00:00,TS,-28.9,101.5,25.0,1004.0,,,-5,25.0,1004.0,1235.4110625087967
1991099S10132,1991,SI,WA,MARIAN,1991-04-08 18:00:00,TS,-10.3,131.7,,,15.0,,-1,,,671.2044284879318
1991099S10132,1991,SI,WA,MARIAN,1991-04-08 21:00:00,TS,-10.1,131.5,,,15.0,,-1,,,666.6135493246766
1991099S10132,1991,SI,WA,MARIAN,1991-04-09 00:00:00,TS,-9.7,131.1,20.0,1004.0,15.0,,-1,20.0,1004.0,661.6616661768927
1991099S10132,1991,SI,WA,MARIAN,1991-04-09 03:00:00,TS,-9.6,130.8,,,15.0,,-1,20.0,1004.0,645.7193658171169
1991099S10132,1991,SI,WA,MARIAN,1991-04-09 06:00:00,TS,-9.4,130.3,20.0,1004.0,15.0,,-1,20.0,1004.0,625.3085039838021
1991099S10132,1991,SI,WA,MARIAN,1991-04-09 09:00:00,TS,-9.3,129.9,,,18.0,,-1,20.0,1004.0,607.121629703058
1991099S10132,1991,SI,WA,MARIAN,1991-04-09 12:00:00,TS,-9.3,129.5,20.0,1004.0,20.0,,-1,20.0,1004.0,582.3819568705709
1991099S10132,1991,SI,WA,MARIAN,1991-04-09 15:00:00,TS,-9.3,129.2,,,23.0,,-1,23.0,1003.0,565.3225589714312
1991099S10132,1991,SI,WA,MARIAN,1991-04-09 18:00:00,TS,-9.3,128.9,25.0,1002.0,25.0,,-1,25.0,1002.0,549.6783601109474
1991099S10132,1991,SI,WA,MARIAN,1991-04-09 21:00:00,TS,-9.3,128.5,,,25.0,,-1,25.0,1001.0,531.235390753579
1991099S10132,1991,SI,WA,MARIAN,1991-04-10 00:00:00,TS,-9.4,128.2,25.0,1000.0,25.0,,-1,25.0,1000.0,508.90511592556214
1991099S10132,1991,SI,WA,MARIAN,1991-04-10 03:00:00,TS,-9.4,127.8,,,25.0,,-1,28.0,999.0,495.67992139191927
1991099S10132,1991,SI,WA,MARIAN,1991-04-10 06:00:00,TS,-9.5,127.5,30.0,998.0,25.0,,-1,30.0,998.0,477.1921946991847
1991099S10132,1991,SI,WA,MARIAN,1991-04-10 09:00:00,TS,-9.6,127.2,,,25.0,,-1,30.0,997.0,460.5564657278151
1991099S10132,1991,SI,WA,MARIAN,1991-04-10 12:00:00,TS,-9.8,126.9,30.0,996.0,25.0,,-1,30.0,996.0,434.8883522644848
1991099S10132,1991,SI,WA,MARIAN,1991-04-10 15:00:00,TS,-9.9,126.5,,,28.0,,-1,35.0,994.0,422.68141439446214
1991099S10132,1991,SI,WA,MARIAN,1991-04-10 18:00:00,TS,-10.1,126.1,40.0,991.0,30.0,,-1,40.0,991.0,403.9807806006019
1991099S10132,1991,SI,WA,MARIAN,1991-04-10 21:00:00,TS,-10.2,125.8,,,30.0,,-1,45.0,988.0,398.7912724726328
1991099S10132,1991,SI,WA,MARIAN,1991-04-11 00:00:00,TS,-10.4,125.5,50.0,985.0,30.0,,-1,50.0,985.0,385.9430416447648
1991099S10132,1991,SI,WA,MARIAN,1991-04-11 03:00:00,TS,-10.6,125.2,,,33.0,,-1,53.0,982.0,376.7963146715586
1991099S10132,1991,SI,WA,MARIAN,1991-04-11 06:00:00,TS,-10.8,124.8,55.0,978.0,35.0,,0,55.0,978.0,377.1361387340145
1991099S10132,1991,SI,WA,MARIAN,1991-04-11 09:00:00,TS,-11.0,124.5,,,40.0,,0,60.0,974.0,377.0373841362568
1991099S10132,1991,SI,WA,MARIAN,1991-04-11 12:00:00,TS,-11.2,124.2,65.0,970.0,45.0,,0,65.0,970.0,381.01559375673185
1991099S10132,1991,SI,WA,MARIAN,1991-04-11 15:00:00,TS,-11.3,123.9,,,50.0,,0,68.0,966.0,396.37990451914726
1991099S10132,1991,SI,WA,MARIAN,1991-04-11 18:00:00,TS,-11.5,123.6,70.0,962.0,55.0,,0,70.0,962.0,407.19901657412635
1991099S10132,1991,SI,WA,MARIAN,1991-04-11 21:00:00,TS,-11.6,123.3,,,60.0,,0,75.0,959.0,427.43272870173064
1991099S10132,1991,SI,WA,MARIAN,1991-04-12 00:00:00,TS,-11.8,122.9,80.0,955.0,65.0,,1,80.0,955.0,453.47418936330257
1991099S10132,1991,SI,WA,MARIAN,1991-04-12 03:00:00,TS,-12.0,122.5,,,68.0,,1,83.0,953.0,472.9837220160986
1991099S10132,1991,SI,WA,MARIAN,1991-04-12 06:00:00,TS,-12.2,122.1,85.0,950.0,70.0,,1,85.0,950.0,479.28159315289855
1991099S10132,1991,SI,WA,MARIAN,1991-04-12 09:00:00,TS,-12.4,121.6,,,73.0,,1,85.0,948.0,473.19759172873955
1991099S10132,1991,SI,WA,MARIAN,1991-04-12 12:00:00,TS,-12.6,121.2,85.0,945.0,75.0,,1,85.0,945.0,469.4247483449828
1991099S10132,1991,SI,WA,MARIAN,1991-04-12 15:00:00,TS,-12.8,120.8,,,78.0,,1,90.0,940.0,470.60452149207424
1991099S10132,1991,SI,WA,MARIAN,1991-04-12 18:00:00,TS,-13.0,120.5,95.0,935.0,80.0,,1,95.0,935.0,470.2170726992459
1991099S10132,1991,SI,WA,MARIAN,1991-04-12 21:00:00,TS,-13.2,120.4,,,83.0,,2,98.0,933.0,459.17084658085867
1991099S10132,1991,SI,WA,MARIAN,1991-04-13 00:00:00,TS,-13.4,120.3,100.0,930.0,85.0,,2,100.0,930.0,449.19944306188063
1991099S10132,1991,SI,WA,MARIAN,1991-04-13 03:00:00,TS,-13.6,120.1,,,88.0,,2,100.0,933.0,448.03414084077497
1991099S10132,1991,SI,WA,MARIAN,1991-04-13 06:00:00,TS,-13.8,120.0,100.0,935.0,90.0,,2,100.0,935.0,440.8126825823756
1991099S10132,1991,SI,WA,MARIAN,1991-04-13 09:00:00,TS,-13.9,120.0,,,90.0,,2,100.0,935.0,433.542947814333
1991099S10132,1991,SI,WA,MARIAN,1991-04-13 12:00:00,TS,-14.0,120.0,100.0,935.0,90.0,,2,100.0,935.0,426.4389976672433
1991099S10132,1991,SI,WA,MARIAN,1991-04-13 15:00:00,TS,-14.1,119.9,,,93.0,,2,98.0,938.0,428.06212883325514
1991099S10132,1991,SI,WA,MARIAN,1991-04-13 18:00:00,TS,-14.1,119.7,95.0,940.0,95.0,,2,95.0,940.0,445.4501931157214
1991099S10132,1991,SI,WA,MARIAN,1991-04-13 21:00:00,TS,-14.0,119.6,,,95.0,,2,95.0,940.0,460.69685915947775
1991099S10132,1991,SI,WA,MARIAN,1991-04-14 00:00:00,TS,-13.9,119.5,95.0,940.0,95.0,,2,95.0,940.0,475.9642300455393
1991099S10132,1991,SI,WA,MARIAN,1991-04-14 03:00:00,TS,-13.8,119.5,,,93.0,,2,93.0,943.0,482.613610425362
1991099S10132,1991,SI,WA,MARIAN,1991-04-14 06:00:00,TS,-13.7,119.6,90.0,945.0,90.0,,2,90.0,945.0,480.9908952629974
1991099S10132,1991,SI,WA,MARIAN,1991-04-14 09:00:00,TS,-13.7,119.8,,,88.0,,2,90.0,945.0,464.4078577410811
1991099S10132,1991,SI,WA,MARIAN,1991-04-14 12:00:00,TS,-13.6,119.9,90.0,945.0,85.0,,2,90.0,945.0,463.71911346429334
1991099S10132,1991,SI,WA,MARIAN,1991-04-14 15:00:00,TS,-13.6,120.0,,,83.0,,2,90.0,948.0,455.8175973945782
1991099S10132,1991,SI,WA,MARIAN,1991-04-14 18:00:00,TS,-13.6,120.1,90.0,950.0,80.0,,1,90.0,950.0,448.03414084077497
1991099S10132,1991,SI,WA,MARIAN,1991-04-14 21:00:00,TS,-13.7,120.3,,,75.0,,1,88.0,953.0,424.870694491875
1991099S10132,1991,SI,WA,MARIAN,1991-04-15 00:00:00,TS,-13.8,120.4,85.0,955.0,70.0,,1,85.0,955.0,409.3697188513297
1991099S10132,1991,SI,WA,MARIAN,1991-04-15 03:00:00,TS,-13.9,120.1,,,68.0,,1,80.0,959.0,425.36334619323065
1991099S10132,1991,SI,WA,MARIAN,1991-04-15 06:00:00,TS,-14.0,119.7,75.0,962.0,65.0,,1,75.0,962.0,451.9938298582393
1991099S10132,1991,SI,WA,MARIAN,1991-04-15 09:00:00,TS,-13.9,119.7,,,63.0,,0,70.0,966.0,458.7134066944524
1991099S10132,1991,SI,WA,MARIAN,1991-04-15 12:00:00,TS,-13.8,119.7,65.0,970.0,60.0,,0,65.0,970.0,465.60130614575917
1991099S10132,1991,SI,WA,MARIAN,1991-04-15 15:00:00,TS,-13.8,119.3,,,58.0,,0,60.0,975.0,499.96892165416176
1991099S10132,1991,SI,WA,MARIAN,1991-04-15 18:00:00,TS,-13.9,118.8,55.0,980.0,55.0,,0,55.0,980.0,538.7307478194901
1991099S10132,1991,SI,WA,MARIAN,1991-04-15 21:00:00,TS,-14.0,118.3,,,53.0,,0,50.0,985.0,580.0447583639682
1991099S10132,1991,SI,WA,MARIAN,1991-04-16 00:00:00,TS,-14.2,117.9,45.0,990.0,50.0,,0,45.0,990.0,608.9617963447026
1991099S10132,1991,SI,WA,MARIAN,1991-04-16 03:00:00,TS,-14.3,117.4,,,50.0,,0,40.0,993.0,654.2335688885385
1991099S10132,1991,SI,WA,MARIAN,1991-04-16 06:00:00,TS,-14.5,116.9,35.0,995.0,50.0,,0,35.0,995.0,671.0104206596689
1991099S10132,1991,SI,WA,MARIAN,1991-04-16 09:00:00,TS,-14.6,116.5,,,48.0,,0,35.0,995.0,673.1779564798564
1991099S10132,1991,SI,WA,MARIAN,1991-04-16 12:00:00,TS,-14.7,116.0,35.0,995.0,45.0,,0,35.0,995.0,677.6186065916752
1991099S10132,1991,SI,WA,MARIAN,1991-04-16 15:00:00,TS,-14.6,115.5,,,45.0,,0,35.0,995.0,697.5407880350158
1991099S10132,1991,SI,WA,MARIAN,1991-04-16 18:00:00,TS,-14.6,115.0,35.0,995.0,45.0,,0,35.0,995.0,710.2821911267313
1991099S10132,1991,SI,WA,MARIAN,1991-04-16 21:00:00,TS,-14.7,114.7,,,45.0,,0,35.0,995.0,709.1313784419599
