#,"Australian Bureau of Meteorology"
#,"Hydrologic Reference Stations"
#
#,"Dataset version: August, 2024"
#
#,"Daily streamflow (ML/day) and quality code"
#,"Quality code values are defined as:"
#,"  Best available data: A"
#,"  Good data: B"
#,"  Poor data: C"
#,"  Unreliable data: E"
#,"  Gap filled data: G"
#,"For detailed quality code mapping, see the report 'Streamflow quality codes for Hydrologic Reference Stations' at http://www.bom.gov.au/water/hrs/qc_doc.shtml"
#
#,"Murray River - Baden Powell (614006)"
#,"Catchment area:", 6772.9,"km^2"
#,"Location:", 116.0843,"degrees E", 32.7722,"degrees S"
#,"Source used:",WISKI (validated data only)
#,"Extraction method:",daily discharge total (cubic metres), reported at 9am local time for the previous 24 hours.
#,"Data gaps were in filled by using daily rainfall-runoff model"
#,"Data extraction date:",14/06/2024
#
#,"For more information see http://www.bom.gov.au/water/hrs"
#
#,"For copyright and licence information see http://www.bom.gov.au/water/hrs/copyright.shtml"
#
Date,Flow (ML),Bureau QCode
1973-10-05,1251.849599996838,A
1973-10-06,1102.8960000001646,A
1973-10-07,970.8767999996404,A
1973-10-08,867.8879999973519,A
1973-10-09,775.7855999969419,A
1973-10-10,703.036799999871,A
1973-10-11,630.7200000000687,A
1973-10-12,569.8079999998153,A
1973-10-13,525.8303999997745,A
1973-10-14,485.82719999993554,A
1973-10-15,470.36159999978287,A
1973-10-16,468.37440000002056,A
1973-10-17,976.5791999977216,A
1973-10-18,1043.7984000015788,A
1973-10-19,897.4367999966449,A
1973-10-20,913.9392000009435,A
1973-10-21,779.9327999986249,A
1973-10-22,681.6095999990766,A
1973-10-23,600.4800000002696,A
1973-10-24,548.4672000001002,A
1973-10-25,513.907199999846,A
1973-10-26,512.5248000001878,A
1973-10-27,479.95199999969606,A
1973-10-28,437.09760000013927,A
1973-10-29,418.6080000001421,A
1973-10-30,440.5535999999614,A
1973-10-31,408.931199999827,A
1973-11-01,396.14399999994305,A
1973-11-02,395.6256000002405,A
1973-11-03,382.4063999997013,A
1973-11-04,369.8783999996684,A
1973-11-05,366.24959999971963,A
1973-11-06,360.7199999997331,A
1973-11-07,343.00799999996684,A
1973-11-08,330.22080000008265,A
1973-11-09,320.63040000016963,A
1973-11-10,304.5599999999125,A
1973-11-11,298.1663999999705,A
1973-11-12,281.9232000002641,A
1973-11-13,269.0495999999781,A
1973-11-14,257.0400000003249,A
1973-11-15,243.21599999968134,A
1973-11-16,232.7615999998127,A
1973-11-17,221.27039999986192,A
1973-11-18,210.38400000001553,A
1973-11-19,196.99200000002702,A
1973-11-20,185.8464000003294,A
1973-11-21,174.00960000012546,A
1973-11-22,166.4063999999747,A
1973-11-23,158.1983999997196,A
1973-11-24,149.21279999991089,A
1973-11-25,141.52320000003547,A
1973-11-26,132.01919999984702,A
1973-11-27,124.58879999982283,A
1973-11-28,117.59039999977642,A
1973-11-29,111.88799999966335,A
1973-11-30,108.17279999998988,A
1973-12-01,102.98880000025655,A
1973-12-02,100.65600000024106,A
1973-12-03,99.3600000003077,A
1973-12-04,97.80479999984588,A
1973-12-05,95.03999999985263,A
1973-12-06,91.58400000003039,A
1973-12-07,91.58400000003039,A
1973-12-08,89.42400000014148,A
1973-12-09,86.91839999999945,A
1973-12-10,83.11679999992405,A
1973-12-11,80.69760000018395,A
1973-12-12,79.66080000010182,A
1973-12-13,77.58719999993757,A
1973-12-14,75.08159999979553,A
1973-12-15,74.82239999994431,A
1973-12-16,74.73600000021968,A
1973-12-17,72.31679999980229,A
1973-12-18,69.9839999997868,A
1973-12-19,68.94719999970467,A
1973-12-20,66.61440000002786,A
1973-12-21,64.97279999997683,A
1973-12-22,62.294399999979134,A
1973-12-23,60.82559999998696,A
1973-12-24,60.566400000000286,A
1973-12-25,58.838400000021444,A
1973-12-26,57.2832000000337,A
1973-12-27,55.55519999998712,A
1973-12-28,55.12320000000935,A
1973-12-29,54.08639999999494,A
1973-12-30,54.345599999981616,A
1973-12-31,53.827200000008276,A
1974-01-01,52.96319999998499,A
1974-01-02,52.44480000001165,A
1974-01-03,50.97600000001947,A
1974-01-04,48.81599999999512,A
1974-01-05,47.34720000000293,A
1974-01-06,46.13759999999742,A
1974-01-07,45.273599999974124,A
1974-01-08,42.940800000026385,A
1974-01-09,41.817600000016434,A
1974-01-10,41.299199999975365,A
1974-01-11,41.299199999975365,A
1974-01-12,41.039999999988694,A
1974-01-13,38.188799999999894,A
1974-01-14,37.065599999989935,A
1974-01-15,36.201599999966646,A
1974-01-16,35.25120000001553,A
1974-01-17,32.05439999997677,A
1974-01-18,31.795199999990107,A
1974-01-19,31.363200000012323,A
1974-01-20,31.0176000000301,A
1974-01-21,30.844799999971258,A
1974-01-22,30.844799999971258,A
1974-01-23,30.671999999980144,A
1974-01-24,30.671999999980144,A
1974-01-25,30.58559999998459,A
1974-01-26,28.59840000001907,A
1974-01-27,29.462399999974636,A
1974-01-28,28.857600000005743,A
1974-01-29,28.77120000001019,A
1974-01-30,28.079999999978007,A
1974-01-31,27.820799999991344,A
1974-02-01,27.99359999998245,A
1974-02-02,28.42560000002796,A
1974-02-03,29.030399999996853,A
1974-02-04,29.289599999983523,A
1974-02-05,28.857600000005743,A
1974-02-06,28.339200000032406,A
1974-02-07,27.216000000022444,A
1974-02-08,27.216000000022444,A
1974-02-09,26.524799999990268,A
1974-02-10,26.61119999998583,A
1974-02-11,27.302400000018,A
1974-02-12,26.61119999998583,A
1974-02-13,26.95679999996805,A
1974-02-14,26.006400000016935,A
1974-02-15,25.31519999998476,A
1974-02-16,24.537600000024753,A
1974-02-17,23.673600000001464,A
1974-02-18,23.93279999998813,A
1974-02-19,24.019199999983687,A
1974-02-20,23.75999999999702,A
1974-02-21,24.019199999983687,A
1974-02-22,24.1919999999748,A
1974-02-23,24.278399999970357,A
1974-02-24,23.500800000010354,A
1974-02-25,22.809599999978175,A
1974-02-26,22.032000000018172,A
1974-02-27,22.463999999995956,A
1974-02-28,22.463999999995956,A
1974-03-01,22.463999999995956,A
1974-03-02,22.809599999978175,A
1974-03-03,22.118400000013732,A
1974-03-04,22.636799999987062,A
1974-03-05,22.204800000009286,A
1974-03-06,22.377600000000395,A
1974-03-07,21.859200000027062,A
1974-03-08,21.859200000027062,A
1974-03-09,22.118400000013732,A
1974-03-10,22.723199999982615,A
1974-03-11,22.55039999999151,A
1974-03-12,21.68639999996822,A
1974-03-13,21.08159999999933,A
1974-03-14,20.908800000008217,A
1974-03-15,20.908800000008217,A
1974-03-16,21.340799999985993,A
1974-03-17,20.82240000001266,A
1974-03-18,21.08159999999933,A
1974-03-19,21.08159999999933,A
1974-03-20,21.08159999999933,A
1974-03-21,21.08159999999933,A
1974-03-22,21.08159999999933,A
1974-03-23,20.82240000001266,A
1974-03-24,20.39039999996715,A
1974-03-25,20.476800000030433,A
1974-03-26,20.044799999984928,A
1974-03-27,19.353600000020478,A
1974-03-28,19.52640000001159,A
1974-03-29,19.52640000001159,A
1974-03-30,19.52640000001159,A
1974-03-31,19.52640000001159,A
1974-04-01,19.26720000002492,A
1974-04-02,19.353600000020478,A
1974-04-03,19.52640000001159,A
1974-04-04,27.820799999991344,A
1974-04-05,28.079999999978007,A
1974-04-06,30.06720000001125,A
1974-04-07,31.0176000000301,A
1974-04-08,32.31360000003117,A
1974-04-09,32.14079999997232,A
1974-04-10,29.030399999996853,A
1974-04-11,28.339200000032406,A
1974-04-12,28.166399999973567,A
1974-04-13,30.41279999999348,A
1974-04-14,35.683199999993306,A
1974-04-15,40.78080000000203,A
1974-04-16,41.99040000000754,A
1974-04-17,41.2127999999798,A
1974-04-18,38.534399999982114,A
1974-04-19,37.75680000002212,A
1974-04-20,37.92960000001322,A
1974-04-21,46.48319999997964,A
1974-04-22,59.35679999999477,A
1974-04-23,63.84959999996687,A
1974-04-24,62.8128000000202,A
1974-04-25,59.27039999999921,A
1974-04-26,55.55519999998712,A
1974-04-27,52.18560000002498,A
1974-04-28,49.33439999996845,A
1974-04-29,47.433599999998485,A
1974-04-30,45.964800000006306,A
1974-05-01,45.79200000001519,A
1974-05-02,45.705600000019636,A
1974-05-03,45.964800000006306,A
1974-05-04,53.56800000002161,A
1974-05-05,94.34880000002364,A
1974-05-06,101.86559999977247,A
1974-05-07,91.92960000028354,A
1974-05-08,81.56160000013949,A
1974-05-09,73.6127999997356,A
1974-05-10,126.05759999988274,A
1974-05-11,212.2848000000532,A
1974-05-12,432.4320000001083,A
1974-05-13,550.8863999998403,A
1974-05-14,586.3104000000501,A
1974-05-15,622.1664000002377,A
1974-05-16,687.0527999966295,A
1974-05-17,980.035200000253,A
1974-05-18,806.198400000254,A
1974-05-19,666.2304000000031,A
1974-05-20,513.4751999998681,A
1974-05-21,418.34880000029085,A
1974-05-22,355.1903999997466,A
1974-05-23,310.43520000015224,A
1974-05-24,284.77439999998205,A
1974-05-25,473.6448000001559,A
1974-05-26,604.8000000000474,A
1974-05-27,1116.8063999991782,A
1974-05-28,1412.2943999988802,A
1974-05-29,1789.43040000251,A
1974-05-30,2095.372799998694,A
1974-05-31,2816.5536000016955,A
1974-06-01,3991.593600002213,A
1974-06-02,5050.252800002485,A
1974-06-03,5442.767999999093,A
1974-06-04,6625.670399997581,A
1974-06-05,6514.3871999986995,A
1974-06-06,5373.043199999158,A
1974-06-07,4705.862400000152,A
1974-06-08,4260.4703999973235,A
1974-06-09,3267.648000002605,A
1974-06-10,2684.707199999266,A
1974-06-11,2077.2288000023364,A
1974-06-12,1637.3663999994947,A
1974-06-13,1383.436799998739,A
1974-06-14,1215.7344000022174,A
1974-06-15,1082.9376000001075,A
1974-06-16,963.5328000027273,A
1974-06-17,862.3583999973654,A
1974-06-18,780.7104000002105,A
1974-06-19,709.1712000033483,A
1974-06-20,652.8384000000146,A
1974-06-21,590.1120000001255,A
1974-06-22,564.53759999968,A
1974-06-23,553.478399999707,A
1974-06-24,751.0751999984838,A
1974-06-25,773.9712000000152,A
1974-06-26,1152.7488000024769,A
1974-06-27,1896.739199997803,A
1974-06-28,2865.110400001365,A
1974-06-29,4728.412799998721,A
1974-06-30,6744.988799999301,A
1974-07-01,5454.0863999995945,A
1974-07-02,3798.7488000018375,A
1974-07-03,3499.1136000004517,A
1974-07-04,4501.958399999803,A
1974-07-05,7634.390399999881,A
1974-07-06,9495.273600023911,A
1974-07-07,7856.006400011509,A
1974-07-08,5778.000000000815,A
1974-07-09,4238.69760000034,A
1974-07-10,3360.9600000032233,A
1974-07-11,2946.672000002859,A
1974-07-12,2979.072000001193,A
1974-07-13,3232.828799997081,A
1974-07-14,3425.6735999974567,A
1974-07-15,4878.8352000029045,A
1974-07-16,8639.222399994253,A
1974-07-17,9684.921600015508,A
1974-07-18,10899.87840000937,A
1974-07-19,15244.416000017813,A
1974-07-20,17417.030399977582,A
1974-07-21,14165.020799995576,A
1974-07-22,10878.537599977144,A
1974-07-23,8433.590400026502,A
1974-07-24,7657.891200025221,A
1974-07-25,9892.281600031936,A
1974-07-26,12334.8096000228,A
1974-07-27,15812.841599991554,A
1974-07-28,14048.467200017556,A
1974-07-29,9908.870399998032,A
1974-07-30,8518.953600019944,A
1974-07-31,11337.235199975494,A
1974-08-01,15628.377600010524,A
1974-08-02,14712.969600029162,A
1974-08-03,19498.147199987845,A
1974-08-04,22586.947200032162,A
1974-08-05,19312.81919998248,A
1974-08-06,19709.827199990505,A
1974-08-07,21317.03999999399,A
1974-08-08,20982.844799967286,A
1974-08-09,16485.37919998568,A
1974-08-10,11947.392000000462,A
1974-08-11,9629.712000004532,A
1974-08-12,8558.870400033606,A
1974-08-13,7612.876799989879,A
1974-08-14,7604.755200018472,A
1974-08-15,9550.051200022717,A
1974-08-16,9048.672000027645,A
1974-08-17,6859.814399989602,A
1974-08-18,5570.899199998463,A
1974-08-19,4793.644800000784,A
1974-08-20,5277.22560000246,A
1974-08-21,5511.196800003159,A
1974-08-22,5245.775999997035,A
1974-08-23,4675.881600002236,A
1974-08-24,4212.777600001673,A
1974-08-25,4091.731199998688,A
1974-08-26,3813.5231999980974,A
1974-08-27,3264.8831999992253,A
1974-08-28,2784.8448000025137,A
1974-08-29,2468.8800000016977,A
1974-08-30,2223.244799997535,A
1974-08-31,2021.9328000024711,A
1974-09-01,1888.7903999973992,A
1974-09-02,1766.707199999073,A
1974-09-03,1654.6463999986058,A
1974-09-04,1570.3200000005052,A
1974-09-05,1525.6512000019898,A
1974-09-06,1499.731200003323,E
1974-09-07,1452.0384000008996,E
1974-09-08,1402.5312000015497,E
1974-09-09,1352.9375999997658,E
1974-09-10,1303.3439999979819,E
1974-09-11,1253.8367999986322,E
1974-09-12,1204.243199996848,E
1974-09-13,1154.6496000018374,E
1974-09-14,1128.2975999977743,E
1974-09-15,1148.7743999988886,A
1974-09-16,1117.411200002669,A
1974-09-17,1091.7503999977578,A
1974-09-18,1051.488000001454,A
1974-09-19,1013.2128000001719,A
1974-09-20,965.5199999977486,A
1974-09-21,931.04640000196,A
1974-09-22,881.7984000031386,A
1974-09-23,838.4256000004929,A
1974-09-24,794.7072000016578,A
1974-09-25,723.1679999980228,A
1974-09-26,672.8831999997964,A
1974-09-27,614.4767999996851,A
1974-09-28,575.8560000001816,A
1974-09-29,574.3872000001217,A
1974-09-30,602.2080000001805,A
1974-10-01,588.2975999998124,A
1974-10-02,598.6655999999564,A
1974-10-03,582.2496000001235,A
1974-10-04,537.8400000001051,A
1974-10-05,513.4751999998681,A
1974-10-06,486.60480000016656,A
1974-10-07,532.483200000245,A
1974-10-08,600.8255999998455,A
1974-10-09,594.3456000001787,A
1974-10-10,654.3072000000747,A
1974-10-11,644.1983999997817,A
1974-10-12,592.7039999999921,A
1974-10-13,550.7135999997137,A
1974-10-14,503.193600000126,A
1974-10-15,460.339199999892,A
1974-10-16,434.16000000001947,A
1974-10-17,408.4128000001246,A
1974-10-18,385.9487999999255,A
1974-10-19,372.0384000002346,A
1974-10-20,360.54720000028385,A
1974-10-21,434.76480000012384,A
1974-10-22,461.20319999984764,A
1974-10-23,561.7727999996868,A
1974-10-24,871.1712000017886,A
1974-10-25,880.3296000024012,A
1974-10-26,1088.035200001471,A
1974-10-27,975.0240000013234,A
1974-10-28,945.9936000030875,A
1974-10-29,786.7584000012539,A
1974-10-30,666.3167999997278,A
1974-10-31,567.2159999999485,A
1974-11-01,487.3823999997202,A
1974-11-02,439.34399999975284,A
1974-11-03,410.57280000001356,A
1974-11-04,390.35520000010524,A
1974-11-05,364.5215999998085,A
1974-11-06,344.8224000002799,A
1974-11-07,324.86400000022275,A
1974-11-08,309.05279999981695,A
1974-11-09,293.1551999996864,A
1974-11-10,280.7136000000554,A
1974-11-11,271.1232000001424,A
1974-11-12,256.0895999999674,A
1974-11-13,242.00640000014994,A
1974-11-14,232.67520000008807,A
1974-11-15,226.88640000025038,A
1974-11-16,212.8031999997556,A
1974-11-17,205.20000000028213,A
1974-11-18,206.32320000008895,A
1974-11-19,242.00640000014994,A
1974-11-20,274.5791999999646,A
1974-11-21,300.3263999998595,A
1974-11-22,344.47680000002674,A
1974-11-23,331.94879999999387,A
1974-11-24,290.82239999967095,A
1974-11-25,276.91199999998,A
1974-11-26,269.2224000001047,A
1974-11-27,256.8672000001983,A
1974-11-28,236.8223999997393,A
1974-11-29,219.45600000022617,A
1974-11-30,206.06400000023768,A
1974-12-01,197.1648000001536,A
1974-12-02,188.5247999999207,A
1974-12-03,179.79839999996318,A
1974-12-04,171.9359999999612,A
1974-12-05,165.19679999976603,A
1974-12-06,159.32160000020363,A
1974-12-07,153.10079999971086,A
1974-12-08,148.69440000020845,A
1974-12-09,144.97919999985768,A
1974-12-10,139.7952000001243,A
1974-12-11,136.5119999997514,A
1974-12-12,133.57440000030883,A
1974-12-13,128.56320000002478,A
1974-12-14,124.84799999967403,A
1974-12-15,123.20640000016485,A
1974-12-16,117.93600000002954,A
1974-12-17,112.75200000029618,A
1974-12-18,109.03679999994544,A
1974-12-19,102.47039999987682,A
1974-12-20,96.85440000016568,A
1974-12-21,92.96639999968836,A
1974-12-22,89.16480000029027,A
1974-12-23,85.27679999981295,A
1974-12-24,81.21599999988638,A
1974-12-25,80.17919999980425,A
1974-12-26,78.3648000001685,A
1974-12-27,75.08159999979553,A
1974-12-28,73.0944000000332,A
1974-12-29,71.53920000024864,A
1974-12-30,70.15679999991337,A
1974-12-31,68.16960000015105,A
1975-01-01,64.6271999999946,A
1975-01-02,62.72640000002465,A
1975-01-03,60.65279999999584,A
1975-01-04,60.48000000000472,A
1975-01-05,59.788799999972554,A
1975-01-06,59.35679999999477,A
1975-01-07,57.80160000000704,A
1975-01-08,57.80160000000704,A
1975-01-09,58.31999999998037,A
1975-01-10,58.31999999998037,A
1975-01-11,57.715200000011485,A
1975-01-12,55.55519999998712,A
1975-01-13,53.99999999999938,A
1975-01-14,49.76640000001397,A
1975-01-15,49.68000000001839,A
1975-01-16,50.37119999998285,A
1975-01-17,49.50720000002729,A
1975-01-18,47.86559999997626,A
1975-01-19,46.828800000029595,A
1975-01-20,46.48319999997964,A
1975-01-21,45.53280000002852,A
1975-01-22,44.1504000000319,A
1975-01-23,43.54559999999528,A
1975-01-24,42.50879999998088,A
1975-01-25,42.50879999998088,A
1975-01-26,43.71839999998639,A
1975-01-27,41.47199999996648,A
1975-01-28,40.78080000000203,A
1975-01-29,40.78080000000203,A
1975-01-30,40.52160000001536,A
1975-01-31,39.312000000009846,A
1975-02-01,38.534399999982114,A
1975-02-02,34.73279999997447,A
1975-02-03,32.05439999997677,A
1975-02-04,35.76959999998886,A
1975-02-05,34.64639999997891,A
1975-02-06,33.696000000027794,A
1975-02-07,33.436799999973395,A
1975-02-08,33.09119999999117,A
1975-02-09,33.00479999999561,A
1975-02-10,32.74560000000895,A
1975-02-11,31.967999999981213,A
1975-02-12,31.967999999981213,A
1975-02-13,31.0176000000301,A
1975-02-14,29.030399999996853,A
1975-02-15,28.339200000032406,A
1975-02-16,27.99359999998245,A
1975-02-17,27.820799999991344,A
1975-02-18,28.079999999978007,A
1975-02-19,27.561600000004674,A
1975-02-20,26.95679999996805,A
1975-02-21,26.95679999996805,A
1975-02-22,26.78399999997694,A
1975-02-23,25.92000000002138,A
1975-02-24,24.79680000001142,A
1975-02-25,24.537600000024753,A
1975-02-26,24.537600000024753,A
1975-02-27,24.537600000024753,A
1975-02-28,24.537600000024753,A
1975-03-01,24.537600000024753,A
1975-03-02,24.62400000002031,A
1975-03-03,24.710400000015866,A
1975-03-04,25.05599999999809,A
1975-03-05,25.574399999971426,A
1975-03-06,25.31519999998476,A
1975-03-07,24.62400000002031,A
1975-03-08,24.537600000024753,A
1975-03-09,26.006400000016935,A
1975-03-10,27.820799999991344,A
1975-03-11,28.339200000032406,A
1975-03-12,28.42560000002796,A
1975-03-13,28.166399999973567,A
1975-03-14,27.64800000000023,A
1975-03-15,26.35199999999916,A
1975-03-16,25.747200000030265,A
1975-03-17,25.48799999997587,A
1975-03-18,25.142399999993643,A
1975-03-19,24.883200000006976,A
1975-03-20,24.710400000015866,A
1975-03-21,24.969600000002533,A
1975-03-22,31.190400000021214,A
1975-03-23,36.288000000029925,A
1975-03-24,37.23839999998105,A
1975-03-25,38.534399999982114,A
1975-03-26,38.447999999986564,A
1975-03-27,37.84320000001766,A
1975-03-28,37.67040000002655,A
1975-03-29,36.63360000001216,A
1975-03-30,35.51040000000219,A
1975-03-31,34.99200000002887,A
1975-04-01,36.89279999999882,A
1975-04-02,41.99040000000754,A
1975-04-03,45.273599999974124,A
1975-04-04,51.75359999997948,A
1975-04-05,57.80160000000704,A
1975-04-06,56.76479999999264,A
1975-04-07,50.803200000028355,A
1975-04-08,51.407999999997244,A
1975-04-09,58.147199999989255,A
1975-04-10,78.27839999976656,A
1975-04-11,87.00479999972409,A
1975-04-12,79.31519999984869,A
1975-04-13,74.64959999981774,A
1975-04-14,71.8847999998245,A
1975-04-15,70.84799999974236,A
1975-04-16,70.76160000001774,A
1975-04-17,71.62559999997329,A
1975-04-18,72.14399999967571,A
1975-04-19,72.83520000018198,A
1975-04-20,97.37279999986809,A
1975-04-21,189.47520000027822,A
1975-04-22,162.17279999992155,A
1975-04-23,143.3375999996712,A
1975-04-24,133.57440000030883,A
1975-04-25,124.24320000024697,A
1975-04-26,116.29439999984307,A
1975-04-27,109.81440000017636,A
1975-04-28,103.93919999993672,A
1975-04-29,100.82879999969033,A
1975-04-30,97.63199999971928,A
1975-05-01,94.69440000027679,A
1975-05-02,92.87999999996374,A
1975-05-03,91.41119999990381,A
1975-05-04,90.37439999982168,A
1975-05-05,97.11360000001689,A
1975-05-06,104.97600000001886,A
1975-05-07,109.46879999992323,A
1975-05-08,109.90079999990101,A
1975-05-09,133.40160000018227,A
1975-05-10,174.6144000002298,A
1975-05-11,160.0991999997573,A
1975-05-12,153.8783999999418,A
1975-05-13,149.90399999973985,A
1975-05-14,146.1888000000664,A
1975-05-15,141.8688000002886,A
1975-05-16,134.35199999986247,A
1975-05-17,135.5616000000712,A
1975-05-18,133.40160000018227,A
1975-05-19,132.710399999676,A
1975-05-20,138.7584000000422,A
1975-05-21,179.62559999983662,A
1975-05-22,175.47840000018536,A
1975-05-23,175.13279999993222,A
1975-05-24,249.6096000003007,A
1975-05-25,263.17439999973845,A
1975-05-26,228.00960000005713,A
1975-05-27,268.27199999974715,A
1975-05-28,486.4320000000399,A
1975-05-29,456.01920000011427,A
1975-05-30,443.49120000008134,A
1975-05-31,437.52960000011706,A
1975-06-01,383.35680000005885,A
1975-06-02,274.6655999996892,A
1975-06-03,276.4800000000023,A
1975-06-04,287.88480000022844,A
1975-06-05,291.85919999975306,A
1975-06-06,354.3263999997911,A
1975-06-07,563.846399999851,A
1975-06-08,584.3232000002878,A
1975-06-09,546.739200000189,A
1975-06-10,555.8111999997225,A
1975-06-11,471.2255999997385,A
1975-06-12,438.4799999997973,A
1975-06-13,457.40159999977226,A
1975-06-14,395.7983999996898,A
1975-06-15,354.4991999999176,A
1975-06-16,338.16959999980935,A
1975-06-17,339.37920000001805,A
1975-06-18,319.33440000023637,A
1975-06-19,303.0911999998526,A
1975-06-20,295.2287999998507,A
1975-06-21,289.0080000000352,A
1975-06-22,272.4192000000757,A
1975-06-23,261.27359999970076,A
1975-06-24,302.1408000001724,A
1975-06-25,333.5039999997784,A
1975-06-26,514.4256000002256,A
1975-06-27,815.7023999970561,A
1975-06-28,875.1455999986042,A
1975-06-29,1011.3984000032453,A
1975-06-30,963.4464000002934,A
1975-07-01,1056.41279999795,A
1975-07-02,999.5616000016869,A
1975-07-03,950.5727999966209,A
1975-07-04,902.6208000004419,A
1975-07-05,956.879999998193,A
1975-07-06,821.6640000024387,A
1975-07-07,733.9679999974672,A
1975-07-08,674.5247999999829,A
1975-07-09,678.4127999970738,A
1975-07-10,631.4976000002996,A
1975-07-11,644.544000000035,A
1975-07-12,783.3888000011564,A
1975-07-13,952.9056000013774,A
1975-07-14,1153.9584000026857,A
1975-07-15,1055.4623999982698,A
1975-07-16,1027.6416000002425,A
1975-07-17,984.182400001936,A
1975-07-18,1087.0848000017907,A
1975-07-19,1107.3024000023763,A
1975-07-20,1159.3151999978045,A
1975-07-21,1264.377599997548,A
1975-07-22,1478.7360000011522,A
1975-07-23,1423.526399996948,A
1975-07-24,1368.6624000024788,A
1975-07-25,1298.4192000014864,A
1975-07-26,1233.2736000018572,A
1975-07-27,1245.6287999976996,A
1975-07-28,1940.1984000028829,A
1975-07-29,2770.1568000019147,A
1975-07-30,5693.932800003243,A
1975-07-31,9817.286399991906,A
1975-08-01,11349.41759996647,A
1975-08-02,9687.859199976347,A
1975-08-03,6862.406399994887,A
1975-08-04,4854.29760000254,A
1975-08-05,3666.038400002162,A
1975-08-06,2969.3087999970894,A
1975-08-07,2489.1839999979443,A
1975-08-08,2176.502400001565,A
1975-08-09,1912.4640000005163,A
1975-08-10,1765.9295999974875,A
1975-08-11,1642.7232000013867,A
1975-08-12,1536.7104000019629,A
1975-08-13,1453.5935999972976,A
1975-08-14,1343.34720000053,A
1975-08-15,1205.5391999994908,A
1975-08-16,1079.481599997576,A
1975-08-17,1157.0688000022546,A
1975-08-18,1316.3039999973155,A
1975-08-19,1716.6815999986661,A
1975-08-20,2634.2496000002357,A
1975-08-21,4389.98400000177,A
1975-08-22,5194.540800003192,A
1975-08-23,4360.003199997081,A
1975-08-24,3222.4608000030325,A
1975-08-25,2639.6064000021274,A
1975-08-26,2479.161600000085,A
1975-08-27,3455.2223999967496,A
1975-08-28,4790.188799998253,A
1975-08-29,3840.393600003217,A
1975-08-30,2764.972799998118,A
1975-08-31,2039.9904000031681,A
1975-09-01,1656.6336000004005,A
1975-09-02,1416.00960000194,A
1975-09-03,1246.492800001719,A
1975-09-04,1115.424000000875,A
1975-09-05,1014.2496000022863,A
1975-09-06,918.7776000017782,A
1975-09-07,843.8687999980456,A
1975-09-08,818.8127999966251,A
1975-09-09,756.9504000014325,A
1975-09-10,719.2799999968682,A
1975-09-11,689.9903999981037,A
1975-09-12,646.1856000002214,A
1975-09-13,601.7760000002029,A
1975-09-14,576.2015999997573,A
1975-09-15,546.739200000189,A
1975-09-16,610.588799999885,A
1975-09-17,667.2672000000853,A
1975-09-18,682.9919999973802,A
1975-09-19,733.4496000031831,A
1975-09-20,803.4335999968744,A
1975-09-21,1105.0560000000535,A
1975-09-22,1228.607999999117,A
1975-09-23,1393.2863999985034,A
1975-09-24,1227.2256000008135,A
1975-09-25,1181.692799998279,A
1975-09-26,1018.3967999971962,A
1975-09-27,940.6368000011958,A
1975-09-28,834.6240000017721,A
1975-09-29,826.8479999994629,A
1975-09-30,751.5935999995407,A
1975-10-01,689.8176000000091,A
1975-10-02,650.6784000001257,A
1975-10-03,574.214399999995,A
1975-10-04,517.6224000001966,A
1975-10-05,476.49599999987373,A
1975-10-06,462.9311999997587,A
1975-10-07,476.2368000000226,A
1975-10-08,485.5680000000844,A
1975-10-09,494.8992000001464,A
1975-10-10,503.1071999997242,A
1975-10-11,492.13440000015305,A
1975-10-12,498.70080000022165,A
1975-10-13,476.66880000000026,A
1975-10-14,430.7903999999219,A
1975-10-15,389.75040000000087,A
1975-10-16,362.96640000002395,A
1975-10-17,340.07039999984704,A
1975-10-18,332.72640000022466,A
1975-10-19,315.100800000183,A
1975-10-20,299.11680000032794,A
1975-10-21,295.05599999972407,A
1975-10-22,282.18240000011536,A
1975-10-23,265.1616000001781,A
1975-10-24,252.54719999974324,A
1975-10-25,242.78399999970355,A
1975-10-26,232.67520000008807,A
1975-10-27,229.04640000013924,A
1975-10-28,219.11039999997305,A
1975-10-29,204.4224000000512,A
1975-10-30,199.5839999998937,A
1975-10-31,195.09119999998933,A
1975-11-01,188.87040000017382,A
1975-11-02,187.7471999996898,A
1975-11-03,175.13279999993222,A
1975-11-04,165.88800000027229,A
1975-11-05,159.83999999990607,A
1975-11-06,155.43359999972634,A
1975-11-07,149.73120000029056,A
1975-11-08,143.5968000001997,A
1975-11-09,136.5119999997514,A
1975-11-10,130.8096000003156,A
1975-11-11,125.10720000020252,A
1975-11-12,120.00960000019381,A
1975-11-13,115.9488000002672,A
1975-11-14,112.75200000029618,A
1975-11-15,108.08640000026523,A
1975-11-16,106.27199999995219,A
1975-11-17,116.29439999984307,A
1975-11-18,113.78879999970104,A
1975-11-19,111.36959999996091,A
1975-11-20,110.85120000025849,A
1975-11-21,111.36959999996091,A
1975-11-22,111.36959999996091,A
1975-11-23,114.13439999995416,A
1975-11-24,110.50560000000537,A
1975-11-25,107.48160000016091,A
1975-11-26,105.66719999984785,A
1975-11-27,102.98880000025655,A
1975-11-28,100.82879999969033,A
1975-11-29,98.23679999982365,A
1975-11-30,94.34880000002364,A
1975-12-01,89.16480000029027,A
1975-12-02,83.37599999977529,A
1975-12-03,79.48799999997526,A
1975-12-04,75.16800000019747,A
